rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
-0.431005,-0.202241,-0.231928,-0.500656,-0.84786,2.87849,1.36881,0.0591089,0.0168261,-0.0595273,-0.957871,-0.27278,-0.374853,-0.505012,2.78127,0.218717,0.640154,1.16965,0.990457,0.882867,-1.40411,0.911513,0.798819,0.377938,0.27759,-0.929194,1.00872,-0.575463,0.748668,2.62979,0.587309,-0.902688,-1.28908,1.55696,-0.650775,-0.398656,-0.868836,-0.778622,-0.808813,-0.438903,-0.525996,-0.806842,-0.187119,0.172131,0.767433,-0.0540226,-1.43951,-0.546843,-1.22047,-0.866945,-0.536263,0.739665,0.71843,-0.93575,-0.757568,-0.381319,-0.567704,-0.738254,-0.919799,-0.351556,0.11292,0.37065,0.222132
-0.595446,-0.103518,0.440473,0.0910157,0.0785233,3.00817,0.565509,0.81977,-0.133699,-1.01828,-0.406782,-0.438986,-0.720152,-0.206987,2.84214,1.48442,0.856577,1.01072,0.0485498,1.73411,0.534668,-0.450111,0.547978,-0.200662,0.819499,0.651611,0.316351,0.681314,0.120269,2.76114,0.388172,0.529287,-1.1234,1.66611,-0.579165,-0.640712,-0.841573,-0.436081,-1.00995,-0.597276,-0.757523,-2.23941,-0.776367,0.122362,0.562268,-0.491776,-0.681204,-1.84739,-2.27972,-1.20771,-0.378954,0.95953,-0.13339,-0.614786,-0.583813,-1.20215,-0.818371,-1.24455,-0.543385,-1.13848,0.891443,-0.564275,0.621805
-0.292197,-0.26695,-0.602124,-0.313977,-0.303571,2.91143,0.166137,0.0230771,0.668677,-1.83007,-0.124064,-1.97418,0.365128,-0.0359952,2.87091,-0.310775,-0.359806,0.31146,0.340629,-0.232414,1.0985,0.708368,0.985058,-1.14006,0.176678,0.572654,-0.255832,0.490158,2.14085,1.69688,-0.407265,0.0414454,-1.27622,1.81988,0.00108954,-0.0270875,-0.854884,-0.680525,0.0194228,-1.15294,-1.0309,-0.961765,-0.721325,0.248168,0.56376,0.453856,-1.14186,-1.19375,-1.20174,-0.418061,0.678362,0.97466,-0.557701,-0.515601,-0.064159,-0.451151,-0.785369,-1.04491,0.135238,-0.342236,0.761787,0.206114,0.00768084
-0.303008,0.0262634,0.833193,-0.375105,-0.380594,2.88234,0.71722,0.256319,-0.134789,-0.87736,-0.510381,0.283554,-0.302906,0.869442,2.83265,-0.0291494,0.736894,0.078566,-0.538694,1.53503,-0.848718,1.22475,1.04799,-0.0364245,1.03187,-0.497638,-0.366117,0.474979,2.35769,1.39228,-0.178108,0.172103,-0.234065,1.44989,0.6585,-1.53938,-1.93192,-0.492634,-0.453197,-0.136906,-1.99888,-0.801232,-1.42642,0.0722935,0.634359,-0.708291,-1.30281,-0.506295,-1.84286,-1.22774,-0.952083,0.883931,0.221466,-0.109667,-0.553651,-0.674346,-0.22181,-0.478605,-1.14398,-0.762058,0.38981,0.430818,-0.252753
-1.34513,0.330842,-0.381626,0.527728,0.508611,3.01923,-0.979611,-1.0344,-0.334403,0.0807794,-1.03418,-0.658853,0.384523,0.111401,2.8982,0.152747,0.465849,-0.345076,0.436328,1.8751,-0.5837,0.861658,0.922676,-0.318379,-0.418563,0.886413,0.404673,-0.0205418,2.32725,1.58536,-1.15238,-0.333523,1.43445,0.370136,0.321594,-0.278217,-0.880799,-0.83306,-0.791275,-0.235264,-1.11303,-0.543774,-1.84434,0.196635,0.798607,-0.886722,-0.0470247,-1.16915,-1.97503,-1.73365,-0.0693985,0.997483,-0.453314,-0.297005,-0.488291,-0.39293,-0.0336472,-0.490506,-0.694766,-0.381319,0.382334,0.404438,0.021951
0.132415,-0.246536,-0.2866,-0.157652,-0.288117,2.91394,0.373786,0.44081,-0.689998,0.0931041,-1.09945,-0.696544,-0.444553,-0.00160004,2.87608,0.0477922,0.408704,0.777767,-0.793926,1.04724,0.122273,0.90641,0.606741,0.3551,-0.409251,0.325661,-0.132878,0.959852,1.98749,1.42781,-0.38704,-0.533372,1.5768,1.16311,-1.00808,-0.695428,-0.570219,-1.27799,0.442559,-0.633931,-1.91763,-0.574904,-0.565988,0.36668,0.28713,-0.703598,-0.557196,-1.0233,-1.02212,-0.319321,0.120682,0.155766,0.497443,0.172256,-1.02676,-0.271109,-0.603753,-0.916158,-1.36891,-0.143569,0.567002,-0.0589425,-0.790686
-0.9779,-0.258319,0.25194,0.0930223,-0.576932,3.03945,-0.759701,0.910584,0.142119,-0.285738,-0.332896,-0.232867,0.0540691,-0.137715,2.90929,0.0279701,1.59341,-0.542608,0.474067,0.987871,1.18549,0.469953,0.745118,-0.236324,0.254009,0.244975,0.438657,-0.0862941,2.07243,1.62237,-0.106298,-0.72303,2.01403,0.573583,-0.741894,-0.319553,-1.11377,-1.21948,-0.325688,-0.784365,-0.655529,-2.06575,-1.82401,0.86384,0.105442,-0.224559,-0.497631,-1.07216,-1.39695,-1.54145,-0.511365,0.928054,0.698751,-1.36832,-0.905482,-0.174416,-0.495515,-0.939133,-0.604089,-1.09829,1.00541,-0.627667,-0.326403
-0.126175,-0.52328,0.365042,-1.0351,-0.664396,3.24358,-0.513276,0.908252,-0.804263,0.381029,-0.317897,-0.805467,-0.177243,-1.60569,2.96366,0.785918,0.659623,1.17636,0.701446,0.650142,0.682572,0.575028,0.635842,0.109742,0.896237,-0.582375,0.147753,0.0309784,2.50951,1.21409,-0.0590253,-0.171812,0.534328,2.02107,-1.06418,-0.289234,-1.04835,-1.42695,-0.902756,-0.388419,-0.962977,-1.02267,-1.00213,0.507915,0.884663,-0.0236152,-0.727557,-1.15989,-1.22956,-1.20995,0.523104,0.597571,-0.222091,-0.566565,-0.564206,-0.527336,0.0918737,-1.19133,-1.70506,-0.346486,0.750154,-1.58313,-0.407468
-0.0160018,-0.309653,-0.667287,-0.531257,0.292975,3.07203,0.457566,-0.305336,0.699197,-1.51744,0.0203098,-0.50132,0.198629,0.493283,2.81437,0.423987,0.224912,0.730978,0.657378,1.12139,0.964128,1.39867,-0.817182,0.081924,-0.499543,0.425906,0.103955,-0.294503,2.39345,1.15035,-0.750065,0.880264,1.0446,1.10112,-1.04779,-0.219977,-0.426753,-0.644376,-1.06287,-0.645902,-1.04931,-0.802689,-1.21848,0.456496,0.295419,-0.294248,-0.871699,-1.28923,-2.07351,-1.20846,0.189939,0.915442,-0.00323562,-0.981348,-1.61819,-0.10419,-1.04034,-0.738195,-0.242865,-0.929953,0.202906,0.562308,-1.22451
-0.146044,0.805463,-0.193569,0.142323,-0.195264,2.92019,1.07693,-0.603221,0.267786,-0.0621987,-1.67504,-0.271518,0.0742826,-0.301028,2.81074,-0.191462,0.887009,0.993063,-0.277564,0.98808,0.226841,1.54193,-0.407331,-0.47299,0.643715,-0.012219,0.510312,0.601801,2.34783,1.00999,-0.168467,0.336796,1.47342,0.702945,-0.378836,-0.148645,-0.3271,-0.418562,-1.20926,-1.25129,-1.03709,-0.756591,-1.54481,0.0212429,0.238262,-0.268734,-0.229171,-1.31655,-1.79253,-1.37044,-0.636924,0.911925,0.176327,-1.53709,-0.0914834,-0.939285,-1.27258,-0.401482,-0.688529,-0.597216,-0.27249,-0.328147,0.185278
0.568474,0.327491,0.0105525,-0.921063,-0.0949394,2.96938,0.982422,-1.09649,0.0914519,-0.29631,0.0348817,-0.298013,0.172251,0.256959,2.87325,-0.556662,0.544469,0.200442,-0.26695,1.48761,0.226347,1.49157,0.252865,0.2973,-0.715276,0.272924,-0.591346,0.539781,2.40982,1.28615,-1.22614,-0.0673314,1.08098,0.892202,0.778602,-0.69411,-0.384207,-1.17518,-1.51427,0.200805,-0.81492,-0.832745,-0.857665,0.386119,0.448928,-0.956433,-1.01628,-1.44696,-1.58816,-1.1496,0.0904592,0.846632,0.336415,-0.115712,-0.871244,-1.12999,-0.571558,-1.31161,-0.530739,-0.92388,0.252718,0.322069,0.0297528
0.395644,-0.624875,0.498164,-1.24416,0.00964406,2.85104,0.980124,0.49938,-0.828819,0.631946,-0.605744,-0.663208,-0.638505,-0.268802,2.85517,0.348135,0.854651,0.0206425,1.03825,0.0186551,0.931413,1.24099,-1.2061,0.342304,0.668948,0.0837797,0.476716,0.389954,2.28678,0.818736,-0.430563,0.496046,1.5237,1.02758,0.312729,-1.07845,-0.386776,-0.776418,-1.65838,-0.438681,0.158738,-1.61635,-1.22059,0.436172,0.223934,-0.306655,-0.485224,-0.854882,-1.20589,-0.855977,-0.281348,0.778686,-0.340805,-0.749379,-0.219771,-1.32966,-0.956974,-1.64629,-0.0204717,-0.413404,0.0500005,0.865674,-0.578753
0.0172752,-0.461983,-0.443189,0.176798,-0.834002,2.98659,0.661245,0.654319,-0.0270312,0.232365,-0.647341,-1.0933,0.170588,-0.223096,2.76934,1.11094,0.42934,0.479685,1.17331,0.166865,0.450916,1.5824,0.159482,-0.428322,0.00733654,0.568545,-0.191823,0.648656,2.35186,1.07925,0.64041,0.121018,1.48926,0.830145,-0.570158,-0.754205,-1.74753,0.113596,-0.738919,-0.325176,-1.32877,-0.49187,-0.701058,0.178712,0.62775,0.0238961,-1.92793,-1.08096,-2.03943,-1.3075,-0.476769,0.685607,0.0377209,0.203511,-0.660513,-0.671052,-0.475519,-0.460288,-1.06097,-0.999685,0.713436,-0.819112,-0.518644
0.0260882,-0.0866034,0.216011,-1.26374,-0.0928516,2.74697,0.706652,0.926027,0.181441,-0.712713,0.0882329,-0.413305,-0.302175,0.0514114,2.81112,-0.248337,0.633779,1.02992,0.396189,0.82719,-0.0551782,1.34468,-0.279629,-0.730362,0.724224,-0.0959065,0.429537,-0.91397,2.247,1.65041,0.482922,0.446895,-0.356504,1.68472,0.0268335,-0.548227,-1.51082,-0.266989,-0.466123,-0.277022,-0.128903,-1.27606,-1.38032,0.516027,0.117211,0.147754,-1.49027,-1.36982,-2.41594,-1.34369,0.261874,0.707986,0.0603885,-0.615103,-0.619804,-0.0412658,-0.982051,-0.793293,-0.38634,-0.902037,0.242986,-0.109475,0.556108
-0.955491,-0.407739,-0.440078,-1.09212,-0.396545,3.18792,-0.110449,0.480664,-0.555999,-1.31382,-0.654377,-0.567025,-0.048889,-0.625629,2.88457,1.68793,-0.427005,0.586513,-0.710807,1.46706,0.925529,1.19584,0.00437027,0.0104657,0.409318,0.266021,0.595033,-0.537305,2.33853,1.55523,1.29596,-0.212805,1.18109,1.16404,0.807199,0.0237763,-0.577584,-0.151215,-0.380647,-0.29268,-1.03779,-0.766585,-0.886917,0.445087,-0.218321,0.237359,-0.685001,-1.57332,-1.56408,-1.30742,0.698532,0.200967,0.137309,-0.290808,-1.03277,-1.30836,-0.530098,-0.514351,-0.231683,-0.491029,0.471934,-0.453083,-1.40914
0.192348,0.200688,-0.323444,0.287518,-1.12114,3.13923,1.01485,-0.570866,-0.759535,-0.924814,-0.401214,-0.135914,0.327064,0.292704,2.8877,-1.24472,1.11435,-0.744722,1.06781,0.845831,1.03998,0.725227,1.03641,0.669114,0.0753263,-1.13222,-0.0201433,1.10611,2.10668,1.82032,0.652629,0.12559,0.161505,1.90022,0.592884,-0.908982,-0.374714,-0.609786,-0.144547,-0.27263,-1.25833,-0.80676,-0.728118,0.447161,-0.10914,-1.32341,0.0366636,-1.13308,-1.12308,-2.61888,0.487516,0.10246,0.437442,-0.153234,-0.782426,-1.00273,-0.943019,-0.776867,-0.718934,-1.18997,0.783913,-0.478799,-0.593527
0.863441,-0.475309,-0.514327,-0.90534,0.0956515,3.11419,-1.06423,0.978084,0.610796,-0.393913,-1.94479,0.0119197,0.00944183,-0.825175,3.122,-0.895626,-0.19696,-0.449942,1.32599,1.18879,0.61396,0.739166,0.543524,0.682005,1.20629,-0.511379,0.583437,-0.158331,2.353,1.95234,-1.12729,0.793928,1.25622,1.42279,-0.126399,-1.74655,-0.401029,-0.26162,0.0669456,-0.512236,-1.01391,-0.168104,-1.93422,-0.00721349,0.824221,-0.495478,-1.27209,-0.279529,-1.39431,-1.53405,0.332857,-0.382976,0.507586,-0.69739,-0.107016,-0.67003,-1.14226,-0.630474,-0.924033,-0.172347,0.557094,-0.937458,-0.0346943
0.21671,0.154822,-0.344123,-0.297733,0.769459,2.96252,-0.402117,1.24048,0.833809,-1.24377,-1.46928,-0.575584,-0.819067,-0.290405,2.82063,1.08916,1.39438,-0.667867,0.317358,0.263129,0.874859,1.24242,-1.2294,0.949861,-0.0634104,-0.290154,1.28674,-0.406869,1.95454,1.49684,0.810432,-0.240043,1.61675,1.26367,-0.462753,-0.671124,-1.35151,-1.24553,0.305245,-0.945487,-0.529927,-1.40965,-0.698961,0.54416,-0.174205,-0.332515,-0.617768,-0.805872,-1.57732,-1.71702,0.56176,0.087829,0.819785,-0.785267,-1.78176,-0.338731,-0.716601,-0.768206,-0.307827,-1.34964,0.0348682,0.00100808,-0.278264
1.0316,-1.4832,0.265444,0.421411,-0.901759,2.72852,1.27264,-0.273392,-1.41981,-0.465136,0.2913,-0.676176,-0.0872521,-0.0604091,2.91193,0.177922,0.242558,0.308396,-0.222775,1.42176,0.0673919,0.447668,1.34699,-0.0608885,0.0147094,-0.836124,0.445591,-1.25195,2.28529,1.77426,0.127241,0.31749,0.123765,1.35598,-0.723584,-1.2002,-0.762266,-0.502266,0.0244409,-0.778388,-0.626755,-1.11776,-1.71646,1.08465,-0.0939578,0.0623153,-0.620203,-1.37411,-0.922942,-1.5542,-0.511968,0.812806,1.17036,-1.28219,-1.03922,-0.516554,0.49647,-1.01719,-0.309069,-0.801997,0.723787,-0.326399,-0.36259
0.435653,-1.45056,0.057067,-0.201295,0.102138,2.74266,0.762447,1.57542,-2.14396,0.101447,-0.148059,-0.858882,-0.627662,0.678653,2.89114,-1.01513,0.549615,0.482562,0.305083,0.97046,0.733407,1.11164,-0.167629,-0.69868,1.06232,0.15863,0.496332,-1.71242,2.20892,1.26157,0.866427,0.92063,0.687952,0.906369,0.530271,-0.829354,-0.454133,-1.24522,0.263633,-0.818764,-0.964283,-1.05559,-1.41104,0.52578,-0.386423,0.642929,-0.427132,-1.08267,-1.24261,-1.3517,-0.661886,0.294312,0.888121,-0.965187,-0.983175,-0.407471,-0.559151,-0.95865,-1.26411,-0.0787902,0.249362,0.625853,-0.963301
-0.277599,-0.115812,-0.295308,-0.507371,-0.0560132,2.48904,1.79129,0.445574,0.14027,-0.890329,-0.039887,-0.925249,-0.0766544,0.625371,2.57168,-0.306542,0.763778,0.723508,0.793827,0.685222,1.35874,-0.262018,-0.334299,0.399624,-0.854323,0.111386,0.233338,-1.16857,2.24627,1.32075,0.00826981,-0.404169,1.06794,1.28335,0.191534,-1.21998,0.133834,-0.619084,0.0486134,-0.987403,-1.06713,-1.03056,-0.448288,-0.250245,-0.00577433,0.801698,-1.108,-1.93231,-1.82339,-0.859158,-0.148656,1.00486,-0.202,-1.0278,-0.475146,0.369869,-0.705582,-1.0143,-0.30656,-0.194339,-0.407449,-0.257549,-0.45343
0.352836,-0.59409,-0.890472,0.514076,-0.788884,3.18425,-0.142705,0.621707,-0.643899,-0.865376,-0.620743,-0.710737,-0.453617,-0.409133,3.28216,-0.259816,0.346412,-0.515727,0.226297,1.21321,0.783907,1.46919,0.442622,0.501044,-0.426533,0.0748067,-0.0163867,-0.474231,2.63085,1.47014,0.0753298,0.712213,1.73493,1.5157,-0.0896587,-1.18558,-0.925435,-0.770299,-0.403169,-0.0536622,-1.36548,-0.434198,-0.8499,0.298132,0.620337,-4.36702e-005,-2.03473,-1.43447,-1.3039,-1.57169,0.104016,1.3673,-0.664083,-0.255893,-1.36859,-0.142483,-1.24021,-0.119788,-1.79256,0.0446089,0.17507,-0.623612,-0.261241
-0.667108,-0.849556,0.449841,-0.0257143,-0.527259,2.98388,0.592714,0.157516,-0.42536,-1.35598,-1.71381,-0.168299,-0.0436799,-0.173878,2.92466,0.231086,0.662536,0.779301,-0.883434,1.67156,1.00799,0.418902,-0.219254,1.14302,-0.933978,-0.665994,0.0452489,-0.262057,2.25243,1.24559,0.599477,0.43959,0.569941,1.52738,0.465033,-1.18494,-2.22669,0.238804,-0.148575,-0.208747,-1.18758,-0.519802,-0.498156,0.310772,0.555066,-0.60468,-0.113906,-1.28254,-1.4071,-1.96082,-0.511153,1.29845,-0.361287,-0.0243831,0.523381,-1.39504,-1.1108,-0.225051,-1.05951,-0.634468,0.587942,0.398613,-0.975199
-0.221082,-0.00335496,-0.400789,-0.89506,0.454286,3.06142,0.953117,0.451371,-0.903318,-0.108458,0.0413059,-0.638549,-0.0826041,0.245895,2.77444,-0.0263795,1.58026,-0.0888351,0.72989,0.652853,0.621019,0.739755,0.994152,0.292438,1.13097,-0.665222,-1.26386,-0.397878,2.4161,1.55793,0.36907,0.249993,0.665008,1.07998,-0.0486462,-2.87099,-0.858094,-0.303375,-0.105412,-0.326305,-0.982542,-1.31386,-0.83345,-0.0898427,1.06029,-0.48889,-0.57261,-1.17597,-2.17484,-0.621752,0.607177,0.882027,-1.44054,-0.0312842,-0.76616,-1.50385,-0.272047,-0.746465,-1.44439,-0.516165,0.662372,0.360708,-0.888388
0.60766,-0.166263,-0.240015,-1.33406,-0.732558,2.97775,-0.0753674,-0.0557231,-0.287303,-0.354518,-0.00276912,-0.0304738,-0.741268,-0.157007,2.68607,0.220502,1.28765,0.0060999,0.336368,0.159855,1.5733,0.781207,0.190365,-0.36522,0.434213,0.680524,-1.42393,-0.240317,2.05227,1.6661,-0.463491,0.189453,1.54952,0.323704,-0.533452,-0.291128,-1.02415,-0.375169,0.434208,-0.697059,-2.13877,-0.460479,-1.38715,0.560895,0.974853,-0.606914,-1.40282,-1.71175,-0.53777,-0.314676,-0.289392,0.778293,-0.925305,0.700126,-0.995004,0.168218,-0.883305,-0.0893925,-1.25018,-0.417565,-0.138836,0.666339,-0.873941
0.290817,-0.292781,-1.07971,0.459445,0.367324,2.96224,-0.855902,0.507182,-0.367182,0.245759,0.0363698,0.110738,-1.97771,0.115129,2.85063,1.39484,1.03288,0.265783,0.631635,0.317366,1.47988,1.15585,0.0865861,0.39162,-0.323652,0.413195,-0.727505,-0.802668,2.18708,1.87014,0.485139,-0.691361,1.29741,1.19088,0.406223,-1.76708,-1.26002,-0.865137,-0.149707,0.0171948,-0.86045,-1.7309,-1.48448,-0.0827639,0.812497,-0.681137,-0.325057,-1.6791,-1.49726,-0.933218,0.0147546,0.785812,-1.40265,0.0354878,0.0248597,-0.965203,-0.00724934,-0.738021,-0.845545,-1.46051,0.356979,0.988085,-1.0387
0.346094,0.922653,0.0844826,-0.445923,-0.0328099,2.77264,0.78551,1.4571,0.630449,-1.70273,-0.519864,-0.0829497,-0.687189,0.394699,2.75287,-0.632871,0.572347,1.09979,0.938447,0.961843,-0.470202,1.39355,-0.127385,0.0232164,0.26969,0.331,-0.987578,-0.441604,2.46611,1.83105,-0.783274,-0.558609,1.27793,1.61575,-1.09361,-0.893191,-0.44287,-0.435212,-0.0441219,-0.782626,-0.497813,-1.75775,-0.806943,0.161048,0.794039,-0.980031,-0.473594,-0.538787,-1.28498,-1.10176,-0.577652,1.18954,-0.979108,-0.418496,-1.90737,-0.484423,-0.275688,-0.565539,-0.915545,-0.537867,0.529909,-0.614944,-0.484086
0.0975005,-0.790699,0.191714,-0.316571,-0.311711,3.08931,0.72068,-0.576465,0.766803,-0.261426,-1.63799,-0.079699,0.523886,-0.910145,2.74135,-1.2512,0.136077,1.3349,0.41547,1.38314,0.885051,1.0489,0.160839,0.21506,0.702161,-0.625135,-0.165026,-0.383306,2.35,1.9124,0.606403,-0.834197,0.949523,1.64018,-1.5295,-1.1367,-1.06529,-1.05416,0.321738,-1.36243,-0.291594,-0.826636,-1.44775,0.202075,0.359413,0.482434,-0.981627,-0.653033,-0.817534,-1.14383,-0.139958,0.16083,0.872948,-1.03162,-1.37314,0.19508,-1.15136,-0.604752,-0.454027,-0.75831,0.315456,0.00573399,-0.115013
-0.1533,-0.280661,0.247646,-1.14983,0.697745,2.9683,-0.0331048,-0.229388,0.079172,0.00476939,0.0475653,-1.04479,-0.0660416,-0.281672,2.65269,-0.159297,1.37496,-0.0433116,0.776197,0.200564,1.11319,0.747667,0.738142,0.261147,0.329953,-0.027773,0.0628465,0.327018,2.10952,1.71636,-0.764217,0.40267,1.14034,1.23723,-0.300149,-1.23764,-0.421237,-1.25044,0.314958,-0.714365,-1.91513,-1.45178,-1.43401,0.0445703,0.934127,0.0693807,-1.31228,-1.29566,-1.99669,-0.595586,0.168998,0.519316,0.825981,-1.21493,-1.97363,-0.200335,-0.326295,-0.431113,-0.257098,0.144655,0.606666,0.4042,-0.927583
0.0387539,0.638593,-1.14119,-1.12964,-0.825566,3.08985,0.199338,-0.255705,0.277923,-1.39157,-0.835249,-0.765244,-0.466425,0.348935,2.64812,0.471317,1.86799,0.399928,0.62789,0.978703,-0.55269,1.03076,0.00873159,0.582984,0.902746,-0.312554,-0.143896,-0.232552,1.96818,2.0503,-0.324904,-0.167637,1.55806,0.884016,-1.04652,-0.350462,-0.957906,-0.609444,0.350555,-0.907418,-1.26976,-0.943679,-1.47871,0.293192,0.553302,-0.102615,-0.339012,-1.63483,-1.74794,-1.06717,-0.212998,0.560984,0.17842,-0.188865,-0.271196,-0.986994,-0.779816,-0.29488,-0.432835,-0.511787,-0.0115864,0.999143,0.118716
0.152883,-0.313003,-0.494988,-0.0442343,-0.218901,2.94376,0.450114,1.43423,0.597572,-0.629454,-1.07796,-0.232088,-0.386955,-0.52697,2.5708,1.12316,1.3488,0.467485,-0.157208,1.4798,0.420509,1.26808,-0.719331,1.46607,-0.393175,-0.314704,-0.342031,0.535887,1.8437,2.23564,0.246351,0.305558,0.490807,1.96467,-0.56721,-0.396694,-0.607162,-0.491189,-0.431362,-1.34519,-0.834206,-0.838115,-1.90889,0.483556,0.355714,-1.14676,-1.64161,-1.11922,-1.33491,-1.1993,0.104536,0.578021,0.173982,-1.35263,-0.0239853,-0.660678,-1.87018,-1.81204,-1.59237,0.261691,-0.190883,-0.0012088,0.537203
-1.11592,0.628982,-0.322348,0.122037,0.776575,2.77837,1.49591,-0.716504,0.0882633,-0.62755,-1.16561,-0.626546,-0.87921,0.0488877,2.90854,-0.902229,1.18522,-0.658415,0.019091,1.37263,-0.42233,1.18938,-0.63131,0.981082,0.676764,0.345707,-0.933844,0.330187,1.79108,2.05694,-0.197067,0.106481,1.38859,0.968673,-0.519598,-1.49098,-0.0737363,-0.75566,0.0779809,-0.135421,-1.73313,-2.10359,-0.316578,0.660131,0.612431,-0.146272,-1.79582,-1.21782,-1.48753,-0.298656,0.111747,0.371987,0.295755,-0.38962,-0.44904,0.363172,-1.12663,-1.28348,-1.72856,0.291546,0.207592,0.197303,1.03243
0.728263,-0.823057,-0.662675,-0.614018,0.287119,3.12515,0.0770239,0.72137,-0.943552,-0.227116,-0.230468,0.395858,-1.70834,0.406212,2.91338,-0.163114,0.889849,0.657681,0.155466,1.44384,0.323259,0.656675,-0.468212,1.04197,-0.273094,0.548301,0.144899,1.31424,0.958705,2.21847,0.0871818,-0.00541955,1.40869,1.36116,0.0845356,-1.46807,-1.1021,-0.23388,-1.01305,-0.858108,-0.497036,-0.832927,-0.73855,0.415723,0.250304,-0.0629751,-1.41949,-0.849393,-1.5843,-1.41859,-0.746075,1.23208,0.316347,-1.16657,-2.03027,0.258633,-0.46088,-0.414541,-2.24947,-0.691358,0.624976,-0.265617,-0.273587
-0.301464,0.298404,0.343343,-1.17697,-0.313456,3.24459,0.424929,-0.0729304,-0.487773,-0.909693,-0.254055,0.300152,-0.79451,-0.0689081,3.1843,-0.443749,0.148784,1.06456,-0.214056,0.870147,0.287263,1.41523,0.803766,0.855357,0.428894,-0.153662,0.931255,-0.541496,0.996049,2.73644,-0.0723934,0.393617,0.706876,1.35132,0.340584,-0.682881,-0.823144,-0.346581,-0.593309,-0.0868004,-1.88316,-0.17186,-1.08793,-0.370257,0.756833,-0.496586,-0.807409,-1.36326,-1.45405,-1.85757,-0.0146474,0.165708,0.768681,-0.0690032,-3.05811,-0.370036,-0.733496,-0.227968,-1.00661,-0.810483,-0.173699,0.638222,-0.259814
-0.0271837,-0.538797,-0.834202,0.0917823,-0.0179313,3.10162,1.05128,0.650135,-1.76361,-1.41328,-0.450597,0.0720287,-0.202619,-0.330314,2.93998,-0.118117,1.27169,0.812195,-0.149107,0.872571,0.0703826,1.23849,0.650275,0.0832255,0.724422,0.0981674,-0.0116307,0.993224,1.32434,2.46333,-0.510661,-0.191104,1.32201,1.12298,-1.0534,-0.528499,-1.54893,-0.33145,0.273132,-0.711065,-0.949216,-0.860576,-2.10771,-0.132286,1.10514,-0.111959,-1.26425,-0.582144,-1.8123,-1.30045,-0.0295156,0.223089,0.508232,0.591921,-2.1357,-0.145188,-0.67744,-0.822352,-0.909348,-0.398467,0.724531,-0.176294,-0.567131
0.720789,-0.0130503,-0.336339,-0.286458,0.205324,2.67978,1.48689,0.265982,-0.124184,0.220894,-0.566943,-0.00182483,-0.180731,0.0435737,2.72271,0.428863,1.14015,0.698874,-0.00808094,0.436153,1.54669,0.584972,0.220897,0.546755,0.0749231,-0.193185,-0.550768,0.971544,0.776307,2.28287,-0.0518901,-0.767633,1.3424,1.16932,-0.550113,-0.639193,-0.824752,-0.443583,-0.862648,-0.788607,-0.987813,-0.764084,-1.41592,0.887251,-0.0798821,-0.537248,0.176285,-1.7066,-1.02924,-1.99145,-0.837866,0.253922,0.893324,-0.498056,-2.34289,-0.569374,-0.00282926,-0.659118,-1.3688,-1.28805,0.172686,0.239113,-0.504462
-0.443825,0.596513,-1.42089,0.0937915,0.433279,2.79514,0.244107,0.433368,0.369874,-0.153552,-1.6653,-0.544767,-0.572071,0.461987,2.73894,0.497932,0.157687,0.384166,0.538952,1.17929,0.0152816,0.8505,-1.09595,0.776103,0.572724,-0.370555,0.799747,0.920976,1.16459,2.12638,-0.704473,0.595111,0.558527,1.10895,-0.00882474,-0.12147,-1.35514,-0.708696,-0.447004,-0.118184,-1.53373,-1.42547,-0.445719,0.891583,-0.0219802,-0.60701,-0.448513,-1.42605,-0.643498,-1.05365,-0.521147,1.02129,-0.336007,-0.537766,0.503406,-0.802375,-1.44034,-0.884288,-1.28452,-0.351361,0.392288,-0.765086,0.48265
0.607916,-0.278886,-0.589302,-0.791785,-2.374,2.97175,1.13381,0.235188,0.632511,-0.79077,-0.954654,-0.707988,-0.344455,0.341299,2.72894,0.742396,1.2562,-0.354348,-0.029892,1.59184,0.693401,1.07031,0.0759155,0.409726,-0.840354,0.696306,-0.391558,0.182928,1.82313,2.03519,-0.340796,0.226167,0.820284,1.74384,-0.0977139,-0.932026,-1.19613,-0.327019,0.43355,-0.496761,-0.819898,-0.832395,-1.51269,0.749299,0.223216,-0.648075,-0.913566,-0.740646,-1.09657,-1.2466,-1.27532,0.670252,1.19054,-0.796988,-0.37319,-0.29276,-0.933604,-0.759755,-0.694471,-0.546529,0.897113,-1.10312,-0.0168428
