ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,q5,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,sel_g6,sel_sd6,f
2480.1,0.714346,0.277681,2480.1,2480.1,0.058824,1.47059, 27128, 27128, 9081.27, 1573.88, 0.22, 0.197481,0.0816412,0.0589268,0.102276,0.00377778,0.00950018,16419.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.54
3473.38,0.615738,0.33284,3473.38,3473.38,0.058824,1.47059, 28468, 28468, 10173.2, 1719.29, 0.22, 0.197481,0.0612217,0.0489483,0.0875093,0.00292097,0.00776879,19299.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.78
2701.69,0.55327,0.313391,2701.69,2701.69,0.058824,1.47059, 24364.4, 24364.4, 8890.6, 1263.17, 0.18, 0.16473,0.0780227,0.056567,0.0993381,0.00340396,0.00948317,18131.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.848
2803.56,0.507409,0.315221,2803.56,2803.56,0.058824,1.47059, 25050.1, 25050.1, 9398.94, 1196.97, 0.16, 0.147856,0.0655714,0.0437706,0.0763394,0.00314004,0.00733304,18627.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.556
2444.69,0.699761,0.291381,2444.69,2444.69,0.058824,1.47059, 24759.8, 24759.8, 8232.13, 1475.47, 0.23, 0.205466,0.0666668,0.05021,0.0863204,0.00316666,0.00805328,16317.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,285.957
2762.1,0.561725,0.297183,2762.1,2762.1,0.058824,1.47059, 27108.1, 27108.1, 10009.6, 1359.43, 0.17, 0.156335,0.0726711,0.054243,0.0950985,0.00329794,0.0088336,17031.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.101
3348.16,0.62196,0.305992,3348.16,3348.16,0.058824,1.47059, 31364.9, 31364.9, 11281.1, 1770.64, 0.2, 0.181269,0.0619073,0.0426635,0.0759148,0.0031043,0.00698873,28802.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.366
3359.89,0.72429,0.314703,3359.89,3359.89,0.058824,1.47059, 30099.5, 30099.5, 9987.68, 1975.16, 0.26, 0.228948,0.0556123,0.040588,0.0713258,0.00271594,0.00648524,23075,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.736
3135.9,0.58784,0.309578,3135.9,3135.9,0.058824,1.47059, 28836.5, 28836.5, 10464.6, 1564.95, 0.19, 0.173041,0.0600745,0.0423029,0.0736581,0.00268651,0.00708541,21749.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.579
2836.41,0.749825,0.307043,2836.41,2836.41,0.058824,1.47059, 26426.2, 26426.2, 8491.66, 1742.06, 0.27, 0.236621,0.0751554,0.0520763,0.0903469,0.00323486,0.00876413,16931.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.027
2291.23,0.739514,0.305973,2291.23,2291.23,0.058824,1.47059, 21465.9, 21465.9, 7029.62, 1395.68, 0.26, 0.228948,0.085303,0.0667579,0.115065,0.00362991,0.0109636,13675.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.015
2653.39,0.614707,0.296092,2653.39,2653.39,0.058824,1.47059, 26194.4, 26194.4, 9443.94, 1421.09, 0.19, 0.173041,0.0701384,0.0536105,0.0936058,0.00323466,0.00866355,20117.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.746
3071.76,0.883812,0.316099,3071.76,3071.76,0.058824,1.47059, 27325.3, 27325.3, 7976.21, 2087.02, 0.36, 0.302324,0.0635244,0.0443234,0.0762614,0.00301514,0.00722867,21116.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.732
3228.39,0.577498,0.296706,3228.39,3228.39,0.058824,1.47059, 31765.7, 31765.7, 11400.5, 1632.25, 0.18, 0.16473,0.0669979,0.0413492,0.0717007,0.00322561,0.00700492,27847.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.744
3252.11,0.7096,0.330365,3252.11,3252.11,0.058824,1.47059, 26971.6, 26971.6, 8965.65, 1820.04, 0.27, 0.236621,0.0678307,0.0486106,0.086035,0.00303363,0.00793104,23159.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.558
3010.85,0.746705,0.298355,3010.85,3010.85,0.058824,1.47059, 29364.5, 29364.5, 9438.38, 1880.41, 0.26, 0.228948,0.0672619,0.0500768,0.0874536,0.00316706,0.00803028,20597.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.69
3005.14,0.675194,0.308917,3005.14,3005.14,0.058824,1.47059, 27728.2, 27728.2, 9515.78, 1691.96, 0.23, 0.205466,0.0665539,0.048935,0.0856958,0.00321838,0.007857,19470,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.634
2824.76,0.845059,0.307741,2824.76,2824.76,0.058824,1.47059, 26222.6, 26222.6, 7964.87, 1892.88, 0.32, 0.273851,0.0716566,0.0585622,0.102874,0.00308741,0.00943837,14433.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.277
2950.31,0.821083,0.286111,2950.31,2950.31,0.058824,1.47059, 30764.7, 30764.7, 9527.93, 2037.09, 0.28, 0.244216,0.0720035,0.0533113,0.0932305,0.00327253,0.0086553,19972.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,245.306
3270.61,0.882141,0.315832,3270.61,3270.61,0.058824,1.47059, 29133.3, 29133.3, 8485.06, 2220.43, 0.36, 0.302324,0.0667515,0.0446771,0.0779901,0.00322593,0.00747676,24439.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.823
3372.47,0.723953,0.318842,3372.47,3372.47,0.058824,1.47059, 29591.2, 29591.2, 9625.41, 1964.15, 0.27, 0.236621,0.060373,0.0460297,0.0802985,0.00272267,0.00755658,26472.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.565
2974.04,0.864449,0.310621,2974.04,2974.04,0.058824,1.47059, 27202.1, 27202.1, 8053.68, 2012.92, 0.34, 0.28823,0.0757925,0.0512547,0.0911083,0.00348184,0.00870147,20835.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.753
3153.69,0.53106,0.300262,3153.69,3153.69,0.058824,1.47059, 30446.6, 30446.6, 11378.7, 1459.13, 0.16, 0.147856,0.0619679,0.0485127,0.0852523,0.0029174,0.00770349,19418,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.115
3346.09,0.571397,0.322886,3346.09,3346.09,0.058824,1.47059, 28777.8, 28777.8, 10632.9, 1580.46, 0.19, 0.173041,0.0640672,0.0483424,0.0839395,0.00294456,0.00772043,20871.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.536
3480.29,0.702953,0.31954,3480.29,3480.29,0.058824,1.47059, 30431.4, 30431.4, 10021.4, 1977.5, 0.26, 0.228948,0.0596966,0.0448529,0.0775974,0.00264256,0.00727738,24822.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,251.843
2920.4,0.638144,0.290515,2920.4,2920.4,0.058824,1.47059, 29718.7, 29718.7, 10357.4, 1637.24, 0.2, 0.181269,0.0602163,0.0446689,0.0784538,0.0029384,0.00698307,18574.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,278.242
3023,0.52744,0.304926,3023,3023,0.058824,1.47059, 28476.7, 28476.7, 10741, 1374.4, 0.16, 0.147856,0.067208,0.0527839,0.0928172,0.00298204,0.00839674,17811,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,249.408
2560.2,0.62521,0.296618,2560.2,2560.2,0.058824,1.47059, 25202.9, 25202.9, 8817.74, 1389.96, 0.2, 0.181269,0.0766177,0.0562422,0.100469,0.00343398,0.00934462,19069.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.207
2971.9,0.819592,0.314804,2971.9,2971.9,0.058824,1.47059, 26610.2, 26610.2, 8093.8, 1917.45, 0.32, 0.273851,0.076822,0.0592901,0.105166,0.00318977,0.00981187,17209.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.315
2524.75,0.72427,0.281705,2524.75,2524.75,0.058824,1.47059, 26988.1, 26988.1, 8906.08, 1603.35, 0.23, 0.205466,0.0776147,0.054234,0.096426,0.00365899,0.00912434,19327.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.529
2963.27,0.895428,0.290964,2963.27,2963.27,0.058824,1.47059, 30080.8, 30080.8, 8756.14, 2152.49, 0.33, 0.281076,0.0748956,0.057686,0.100694,0.00338517,0.00932312,20426.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,252.182
2948.63,0.82765,0.300243,2948.63,2948.63,0.058824,1.47059, 28469.9, 28469.9, 8532.16, 1979.82, 0.31, 0.266553,0.063474,0.0424565,0.0737152,0.00317742,0.00709785,22784.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.863
3072.86,0.745995,0.335108,3072.86,3072.86,0.058824,1.47059, 24915.8, 24915.8, 7973.7, 1770.7, 0.3, 0.259182,0.0788398,0.0572298,0.100854,0.00331116,0.00979831,17655.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.246
2444.31,0.632019,0.302259,2444.31,2444.31,0.058824,1.47059, 23350, 23350, 8043.82, 1321.86, 0.21, 0.189416,0.0840722,0.0552005,0.0964592,0.00372244,0.00942354,19217,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.402
2704.57,0.594889,0.305405,2704.57,2704.57,0.058824,1.47059, 25413.5, 25413.5, 9191.36, 1377.18, 0.19, 0.173041,0.0663208,0.0558055,0.0984633,0.00274748,0.00894598,17388.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.738
3819.74,0.926054,0.332613,3819.74,3819.74,0.058824,1.47059, 31340.6, 31340.6, 8780.1, 2591.33, 0.42, 0.342953,0.0567091,0.0452832,0.0797899,0.00256681,0.0071712,21389.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.973
2621.31,0.745655,0.290524,2621.31,2621.31,0.058824,1.47059, 26673.7, 26673.7, 8626.84, 1666.07, 0.25, 0.221199,0.0775281,0.0530748,0.0926456,0.00349018,0.00891897,17739.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.832
2702.46,0.78007,0.310191,2702.46,2702.46,0.058824,1.47059, 24772.6, 24772.6, 7787.79, 1698.17, 0.29, 0.251736,0.0764879,0.0673319,0.121055,0.00328233,0.0105814,15331.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.932
3462.68,0.832613,0.317623,3462.68,3462.68,0.058824,1.47059, 30568.2, 30568.2, 9246.94, 2246.19, 0.33, 0.281076,0.0643831,0.0542406,0.0936931,0.00256234,0.0086477,17579.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.293
3009.56,0.690304,0.296697,3009.56,3009.56,0.058824,1.47059, 29613.9, 29613.9, 9922.64, 1774.16, 0.23, 0.205466,0.0606083,0.0445106,0.0785593,0.00309629,0.00718246,21950.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.674
3012.56,0.545252,0.315069,3012.56,3012.56,0.058824,1.47059, 26938.2, 26938.2, 10271, 1383.5, 0.17, 0.156335,0.0762631,0.0543782,0.0959592,0.00349021,0.00896546,18260.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.644
3559.77,0.578785,0.301699,3559.77,3559.77,0.058824,1.47059, 34106.4, 34106.4, 12481.4, 1782.9, 0.18, 0.16473,0.0628131,0.0484265,0.0854246,0.00282862,0.00781965,23096.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,253.567
3231.74,0.883198,0.299549,3231.74,3231.74,0.058824,1.47059, 31318.6, 31318.6, 9068.79, 2277.87, 0.34, 0.28823,0.0739129,0.0492399,0.0844649,0.003292,0.00818485,19253.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,248.106
4061.15,0.690943,0.333849,4061.15,4061.15,0.058824,1.47059, 33126.1, 33126.1, 11268.3, 2209.24, 0.26, 0.228948,0.0541913,0.0420213,0.0734722,0.0024614,0.00675178,21190.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,278.241
3717.03,0.461002,0.343634,3717.03,3717.03,0.058824,1.47059, 28964.3, 28964.3, 11375.9, 1346.75, 0.15, 0.139292,0.0620723,0.0507483,0.0916857,0.00265574,0.00824828,21317.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.423
2456.41,0.744732,0.283962,2456.41,2456.41,0.058824,1.47059, 25924.8, 25924.8, 8484.38, 1584.93, 0.24, 0.213372,0.0822682,0.0630945,0.110547,0.00367647,0.0101705,14801.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,280.807
2469.09,0.875623,0.270441,2469.09,2469.09,0.058824,1.47059, 28173.7, 28173.7, 8130.58, 1858.86, 0.3, 0.259182,0.0818748,0.0568917,0.101951,0.00395869,0.0093363,19686.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.568
3033.62,0.724528,0.314299,3033.62,3033.62,0.058824,1.47059, 27232.3, 27232.3, 9026.49, 1785.41, 0.26, 0.228948,0.0667909,0.0490375,0.0869307,0.00303548,0.00808304,17911.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.569
2787.53,0.914323,0.279946,2787.53,2787.53,0.058824,1.47059, 30097.1, 30097.1, 8548.81, 2111.95, 0.33, 0.281076,0.0787174,0.0559752,0.0956819,0.0035177,0.00907211,17737.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.37
3250.64,0.860993,0.301541,3250.64,3250.64,0.058824,1.47059, 31170.7, 31170.7, 9152.68, 2239.33, 0.33, 0.281076,0.0527319,0.0351558,0.0615219,0.00300184,0.00568623,28676.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,275.066
3554.44,0.640145,0.331232,3554.44,3554.44,0.058824,1.47059, 29356.8, 29356.8, 10369.6, 1825.18, 0.23, 0.205466,0.0658369,0.0440629,0.0753949,0.00294392,0.00738419,18482.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.788
3368.69,0.793856,0.312079,3368.69,3368.69,0.058824,1.47059, 30582.9, 30582.9, 9518.53, 2135.69, 0.3, 0.259182,0.0622493,0.043595,0.0755382,0.00304908,0.00713898,22561.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,248.946
3190.36,0.669164,0.303944,3190.36,3190.36,0.058824,1.47059, 30208.1, 30208.1, 10117.1, 1802.96, 0.23, 0.205466,0.070696,0.0516284,0.0872795,0.00310656,0.00846919,19736,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.987
3317.88,0.782888,0.329173,3317.88,3317.88,0.058824,1.47059, 27675.2, 27675.2, 8763.03, 2007.19, 0.31, 0.266553,0.0744301,0.0506662,0.0880047,0.00335555,0.0084405,22227.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.856
2949.41,0.643433,0.298564,2949.41,2949.41,0.058824,1.47059, 28733, 28733, 9924.17, 1633.62, 0.21, 0.189416,0.0729917,0.0530905,0.0926725,0.0028588,0.0090971,19827.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.111
2863.98,0.710721,0.295756,2863.98,2863.98,0.058824,1.47059, 28324.5, 28324.5, 9320.58, 1731.8, 0.24, 0.213372,0.0729822,0.0557774,0.0985225,0.00326433,0.0090081,19328.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.103
3030.73,0.83783,0.327893,3030.73,3030.73,0.058824,1.47059, 25436.7, 25436.7, 7602.45, 1932.43, 0.35, 0.295312,0.0779784,0.0671042,0.117771,0.00326306,0.0107058,14069.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.746
3425.77,0.588097,0.318504,3425.77,3425.77,0.058824,1.47059, 30109.6, 30109.6, 10746.2, 1677.06, 0.2, 0.181269,0.0669988,0.0492376,0.0862759,0.00290101,0.00820879,21792.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.046
3352.07,0.748805,0.34665,3352.07,3352.07,0.058824,1.47059, 25762.2, 25762.2, 8332.36, 1893.72, 0.31, 0.266553,0.0717841,0.0526242,0.0942496,0.00322422,0.00889924,21284.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.222
3097,0.499198,0.29665,3097,3097,0.058824,1.47059, 30482, 30482, 11948.9, 1355.45, 0.14, 0.130642,0.0672122,0.0466025,0.0813581,0.00294678,0.00767587,20998.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.138
3061.82,0.718831,0.302614,3061.82,3061.82,0.058824,1.47059, 29194.3, 29194.3, 9572.02, 1838.47, 0.25, 0.221199,0.0659058,0.0429618,0.0752441,0.00329134,0.00720627,26096.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.846
2873.6,0.733916,0.29415,2873.6,2873.6,0.058824,1.47059, 28667.7, 28667.7, 9276.46, 1788.57, 0.25, 0.221199,0.0668051,0.0572283,0.100111,0.00320812,0.00880324,18112.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.157
3642.18,0.618671,0.330158,3642.18,3642.18,0.058824,1.47059, 30236.7, 30236.7, 10757.8, 1820.3, 0.22, 0.197481,0.0642273,0.0446616,0.0785154,0.00294936,0.00740932,20981,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,275.448
2944.1,0.816462,0.313061,2944.1,2944.1,0.058824,1.47059, 26595, 26595, 8241.44, 1901.39, 0.31, 0.266553,0.0887638,0.0628476,0.108854,0.00381711,0.0105537,15166.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,251.257
2783.92,0.642167,0.305001,2783.92,2783.92,0.058824,1.47059, 26214.3, 26214.3, 9241.02, 1516.69, 0.21, 0.189416,0.0822186,0.0651184,0.112111,0.00347685,0.010487,15574.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.484
3357.83,0.946817,0.314773,3357.83,3357.83,0.058824,1.47059, 30070.5, 30070.5, 8238.01, 2402.64, 0.41, 0.33635,0.0598751,0.0463416,0.0794028,0.00276253,0.0072829,18721,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.775
3391.93,0.649945,0.341355,3391.93,3391.93,0.058824,1.47059, 26710.6, 26710.6, 9160.27, 1728.81, 0.25, 0.221199,0.0706646,0.0553023,0.0983792,0.00325406,0.0089447,17173.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.577
3257.3,0.491518,0.312815,3257.3,3257.3,0.058824,1.47059, 29461.2, 29461.2, 11256.3, 1351.63, 0.15, 0.139292,0.0675797,0.0501048,0.0888379,0.00301685,0.00814078,21102.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.783
3015.74,0.893058,0.317478,3015.74,3015.74,0.058824,1.47059, 26642, 26642, 7691.78, 2058.09, 0.37, 0.309266,0.0678664,0.0513414,0.0865237,0.00299341,0.00817808,16725.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.891
2732.62,0.576737,0.308187,2732.62,2732.62,0.058824,1.47059, 25308.9, 25308.9, 9436.07, 1343.88, 0.18, 0.16473,0.0757227,0.059601,0.10306,0.00327108,0.00950636,13454.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.963
4009.34,0.522083,0.345472,4009.34,4009.34,0.058824,1.47059, 30979.7, 30979.7, 11836.6, 1657.22, 0.18, 0.16473,0.0536725,0.0421912,0.0724464,0.00250021,0.0065701,20869.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.609
2903.65,0.77027,0.291799,2903.65,2903.65,0.058824,1.47059, 29340.9, 29340.9, 9436.99, 1885.74, 0.26, 0.228948,0.0723714,0.0478092,0.0835904,0.0036756,0.00781743,20469.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.625
2668.48,0.732006,0.296616,2668.48,2668.48,0.058824,1.47059, 26269, 26269, 8556.72, 1647.95, 0.25, 0.221199,0.0770595,0.061569,0.106896,0.00347905,0.00982749,16756.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.676
2531.75,0.663372,0.286503,2531.75,2531.75,0.058824,1.47059, 26342.3, 26342.3, 8944.83, 1480.57, 0.21, 0.189416,0.0738488,0.0562737,0.0980694,0.00341744,0.00911949,19495.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,253.746
2744.63,0.567338,0.309371,2744.63,2744.63,0.058824,1.47059, 25265.4, 25265.4, 9316.37, 1326.11, 0.18, 0.16473,0.0759418,0.0576307,0.101617,0.00325791,0.00948132,17791.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.272
3048.82,0.672785,0.308111,3048.82,3048.82,0.058824,1.47059, 28248.6, 28248.6, 9640.12, 1714.7, 0.23, 0.205466,0.0611833,0.0437853,0.0746169,0.00278873,0.00716269,18389.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.831
3365.79,0.501677,0.328159,3365.79,3365.79,0.058824,1.47059, 28212.6, 28212.6, 10915.5, 1381.86, 0.16, 0.147856,0.0559963,0.0423139,0.0722375,0.00235662,0.00701705,20037.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,285.872
2419.42,0.514898,0.287544,2419.42,2419.42,0.058824,1.47059, 25028.2, 25028.2, 9810.16, 1117.55, 0.14, 0.130642,0.0829737,0.0606075,0.107183,0.00359474,0.0101281,15602.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.591
2716.61,0.706478,0.301432,2716.61,2716.61,0.058824,1.47059, 26064.9, 26064.9, 8706.15, 1613.46, 0.24, 0.213372,0.0645304,0.048167,0.0854895,0.00302911,0.00794518,22005.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.762
2543.68,0.720989,0.30796,2543.68,2543.68,0.058824,1.47059, 23586.7, 23586.7, 7893.05, 1512.32, 0.25, 0.221199,0.0808119,0.0570152,0.101473,0.00358368,0.00967281,18723.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,277.103
2701.18,0.665889,0.286875,2701.18,2701.18,0.058824,1.47059, 28047, 28047, 9566.66, 1583.23, 0.21, 0.189416,0.0779397,0.0583423,0.101234,0.0032764,0.00958557,16011.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.223
2628.82,0.812667,0.307823,2628.82,2628.82,0.058824,1.47059, 24393.4, 24393.4, 7402.07, 1711.75, 0.31, 0.266553,0.0798623,0.0651305,0.114087,0.00337303,0.0103538,14525.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.412
2497.22,0.806418,0.302468,2497.22,2497.22,0.058824,1.47059, 23829.3, 23829.3, 7262.87, 1636.64, 0.3, 0.259182,0.0807146,0.0567893,0.100734,0.00375705,0.00967264,19260.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,278.471
2971.23,0.806677,0.305983,2971.23,2971.23,0.058824,1.47059, 27835.1, 27835.1, 8588.67, 1932.34, 0.3, 0.259182,0.0652206,0.0435305,0.0744962,0.0030534,0.00721947,24278.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,275.243
3107.63,0.419632,0.308355,3107.63,3107.63,0.058824,1.47059, 28757.2, 28757.2, 11998.4, 1078.53, 0.11, 0.104166,0.0640056,0.0503442,0.0890602,0.00295399,0.00798137,21039.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.63
