sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
59679.6,61750.7,55888.2,44432.6,37856.3,31861.3,27198.2,69090.8,89470,88478.2,72765.7,55931.5,44577.4,35289.3,31243,28905,55592,65703.5,74225,70117.5,59901.5,49801.9,49725.7,52442,44740.1,37410.9,33564.1,29145.2,29014.3,27826.2,43871.7,58888.8,51486.7,48228.7,45386.8,48194,37562.8,27930.4,22022,20221.9,17970.9,15311.1,13833.8,12825.4,11766.1,13698,18658.6,21113.4,21492,19761.2,16711.9,14577.9,13331,22163.5,26086.9,25057.5,22548.5,21890,20323.4,19329.2,18930.5,17905.8,19503.2,21542.1,23012,24017.5
52555.4,50633.1,43725.8,35880.8,29547,27688.4,25699,55695.1,74178.4,76987.6,65921.1,51799.8,41302.4,32457.8,26792.8,25959.9,42360.5,49326.4,56907.6,55165.7,47382.4,44576.3,40197,38739.6,30740,26752.3,25673.5,23502.5,21607,19903.6,39961.6,56182.4,49478.4,41598.3,37222.9,43385.2,35854,26673.3,20296.8,17554.7,16619.7,14892.2,13691.6,12440.1,11706.2,12624.8,16406.5,18573.9,18667,17624.9,15641.8,14181.8,14235.5,18092.4,19254.8,17818,17045.8,16398,16906.7,16631.5,15987.7,14917.7,16530.9,17967.2,19017.2,20015.5
49932.4,57467.8,54966.2,46259.4,38468.7,34190.9,30151.9,73895.7,98097.2,95189.3,80511.6,61584.6,47247,36548.6,28963.6,24401,61704.5,77891.9,77113,65831.6,58698.3,57246.6,54363.5,53123.2,44302.2,38772.6,35943,32381.3,28534.7,28464.1,50176,64808.4,56139.6,48698.8,52710.9,53009.4,41480.1,30622.4,22995.8,19411.8,18051.4,16257.9,14973.1,13419.9,12060.6,11863.3,15251.2,18632.2,19374.3,18103.4,15680.4,13449.7,13035.8,15749.5,16655.4,17913.6,19120,18822,17209.4,15675.3,15325.2,15145.6,15546.5,17697,20805.4,22948.5
46592.4,46734.9,41369.5,33125.6,27532.5,23099.9,20531.6,58134.8,77997.2,75183.4,61606.2,46706.7,35858,27476.7,21750.2,18963.9,51179.9,69480.4,71823.7,64007.7,54741,44686.6,41355.2,39290.3,33700.8,30797.4,32150.8,30609.1,27391.6,24454.6,41138.6,52431.1,43350.6,36707.5,37440.9,41340.9,33825.8,26257.6,20584.6,18014.3,15741.1,13174.7,11021.8,9543.42,8302.3,9444.74,12712.8,14731.8,14948.9,14048.7,12512,10931.5,11074.9,16445.8,19091.3,18297.2,17516.6,16641.9,14921,13290.6,11612.4,12208.1,13965.6,15270.2,15479.2,16130.1
49906.2,48611.4,41778.8,34435.9,29556.4,26393.7,24963.4,59685.2,81350.3,79292.3,65612.3,51395.7,40458.2,31166.5,25423.5,21987.3,54581.8,68899.8,69791.8,62977.4,53193.5,43563.9,38621.6,42394,38202,32238.7,29400.6,28280.5,26258.1,24462.6,43125,55715.6,45654.6,39287.2,40500.9,41193.4,34042.8,26074.1,20504.4,18119,15715.2,14452.2,13002.2,12218.4,11735.4,13223.9,16662.1,18804.9,18806.1,17756.5,15308,13047.8,15392.5,19962.5,21762.7,22071.7,21378.9,20295.5,18393,16893,16588.7,16477.3,17471.8,18789.8,18808.8,19325.4
48714,48541,45210.8,36323.4,30874.7,26017.5,23774.5,63862.4,84108.4,86208.3,72880.2,56546.3,42736.5,32886.6,27621.2,24891.4,52964.5,64955.8,62330.3,59899,51315.6,47301.9,46195.2,45315.1,38347.1,32440.5,30671.6,27300,24476,22115.1,42921.6,55567.3,45067.6,38329.3,37946.9,43096.8,34582.1,25185.8,18390.6,16675.6,14984.6,12971.1,11228.7,9733.5,8575.68,8449.95,12906.2,16330,17158.3,16256.1,14381.5,12417.9,11723.8,13473.2,18506.6,19707.2,18361.4,16455.1,15129.1,13535.1,12301.4,11830.8,13789.6,15453.3,16759.5,18020.7
44025.5,45297.8,39678.1,30134.3,23481.5,18294.7,15706.7,53792.3,76500,76223.8,63101.5,45732.1,34745.2,27415.5,22744.9,20122.9,48139.8,59304.1,56781.6,53575.2,47723.3,41528.2,38387.7,35080.5,28942.5,24140.8,24567.4,22643.3,21689,22681.1,40443,52196.2,42247.1,34972,33349.9,36032.3,29911.4,22850.5,17024.3,14012.4,11505.1,9738.47,9140.69,8416.64,7569,9450.81,12094.5,14212.6,14321,13239.2,11311.8,9985.15,10373,11419.9,13933,15476.5,15298.8,14931.8,14248.8,13076.6,11668.7,11346.9,12043.2,13249,13730.5,14472.8
58251.9,52352.9,42307.5,33331.6,27204.2,23601.3,20649.7,54801.8,75153.9,74856.3,62103.8,46711.1,34471.8,26658.6,22841.3,20730.4,53763.8,68775.6,72436.1,65506.6,54507.7,48815.8,44700.6,42569.8,33750.8,28760.7,26479.4,24171.8,22442.1,20403.2,39373.1,52251,45041.8,39410.9,38794.1,42663.6,34397.6,26152.3,19821.6,17032.5,14333.8,11847.4,9844.05,8406.82,7321.27,8460.14,13327.2,15789.4,16054,14881.7,12809.8,10992.7,10968.6,11954.5,15406.6,16558.2,16132.8,15676,14571.6,13113.7,12488.1,12699.4,13540.5,15357.8,16153.4,16937.9
65367.5,57463,46484.9,36496.6,31778.4,26889.6,23587.1,63139.7,86118.9,84509.9,70867.8,52516,37960.9,28651.2,22505.1,19522.4,56261,71114.4,70421.7,61104.5,52632.8,50911.7,49490.5,47176.1,39256.3,33540.8,33149.6,29941.2,26360.6,22784.3,45224.6,57788.5,46959.9,38605.4,35510.7,40021.7,31440.1,23885.5,18384.3,17513,16216.5,14725.5,12910.7,11301.2,10153.7,12937.8,15592.2,17278.5,17376.2,16390.8,14892.3,13416.1,12934.5,15704.3,20495.7,21637.3,20469.7,19252.6,17361.4,16422.3,15332.3,15115.1,16268.6,19114.9,20515.6,21457.9
61816.4,65396.7,61747.6,55011,47304,40850.9,37228.7,77925.5,98247.9,98387.9,85572.1,67322.3,53869.5,43483.7,39115.4,41434.7,72096.1,83421.8,82165.9,77460.6,66950.4,57068.8,50851.6,51232.1,46469.3,41143.3,36762.8,31364.6,29455.6,28022.4,57242.6,76664.9,70167.8,62540.2,56042.3,49913.3,39065.4,30220.1,23631.2,21453.8,18926.9,17475.2,15398.5,13600.8,12793.4,15033.5,17020.2,18163.1,18349.7,17586.5,15730.4,13462.9,12964.6,17446.4,20513.2,21274.8,20652.7,19692.2,18621.5,18300.5,16587.8,15123.2,15741.3,17602.4,18801.5,20131.5
61721.9,56026.3,49428.2,42423.3,36718.9,32103.2,28489.1,82614.1,111999,110713,95697.4,76727.2,61319.9,51171.3,44212.1,42276.6,68972.2,78510.6,80480,72927.5,69342.3,64254.9,57010.9,57506.5,49869.1,44349.6,41568.5,36920.8,33380.1,29277.2,50670.6,65822,57808.1,51311,45630.6,48980.4,40525.8,31205,25044.4,23264.3,20826.1,19008.2,17405.6,15614.3,13792.7,17955,21979,22863.3,22288.3,20649.5,17919.1,15488.2,14695.2,18137.5,22481.7,23274.7,22194.9,22052.3,21972.9,21237.7,20176.2,19726.8,20384.9,21476.1,22344.8,23350.2
61126.8,57015.2,50450.2,43297.1,37854.3,32882.5,28954.2,69688,92328.5,93593,80184.4,62068.9,48009.9,37410.6,30641.3,27478.2,53697.6,72496.3,75813.7,67683.4,63104,55771.7,51109.8,48139.8,39117.7,34161.4,30938.4,28757.7,26771.2,24092.3,48552.3,65609.3,56838.3,46837.8,41226.2,44902.3,35729.4,26469.3,20153.4,18400.2,16383.8,15131.7,13843.9,12990.1,11946.6,11640.3,16028.2,18201.9,18172.8,17488,15691.3,13992.5,14417.7,18186.5,21282,21273.7,20112.4,18737.4,17661.2,16016,14602.7,14606.3,16844.1,19959.4,20696.8,21172.1
51058.2,50972.9,45354.6,39604.7,35626.7,30681,26218.7,61391.9,80872.7,79735.4,68025.9,54732.1,45046.2,36089.5,31268.1,29108.8,51484.9,71642.3,75179.2,66975,63436.2,58648.2,54537.1,52078.9,45445.1,39628.3,35979.5,31717.4,29414.5,26333.4,47015.3,59048.8,48471.5,41056.5,37574.2,43000.8,35263.9,27530.5,22630.8,20558.8,18165.9,16418.6,14325.8,14429.2,13894.7,13842.4,18091.1,20527.6,19896.1,18502.3,16728,14764,16256.6,19064.9,21297.4,21411.2,20402.7,19278.3,18082.5,16186.6,14596.3,14779.5,17287.7,20077,22052,23567.1
51092,50502.1,44412.7,36428.8,29876.8,26235.6,23577.7,49081.2,69031.9,71192.3,62400.2,47210.8,37534,29862.8,26066,25607.2,43980.3,59072.9,66841.9,61892.4,50679.8,43101.1,39300.7,43517,38658.4,34189.3,30403.3,27844.5,28609.5,27154.4,42293.6,50245.2,42172.2,35311.1,35335.5,40322.2,32892.5,25277.4,18891,16179,13728.4,12075.4,10647.5,9858.6,9602.06,10012.1,14873.1,17457.7,18668.3,18072.5,16262.2,14643.2,15488.7,18249.4,19151.6,18634.1,18534.6,17858.3,16427,14892.9,14866.3,15716.7,17566.3,19071.2,19602.8,20314
41949.8,49683.5,48279,39385.9,32881.9,29175.9,26013.2,61620.1,80308.8,77563.5,63452.9,49382.2,38053.3,30466.9,26499.4,24551.9,50738.1,58781.4,68123.6,64851.5,53889.7,46505.9,48166.6,47918.3,41031.4,34525.5,30483.8,25744.8,23187.8,20901.9,42655.2,54006.7,45823,37200.8,39886.8,43091.7,33229.4,23703.5,17740.5,16333.9,14561.6,12675.7,11188.4,10612.1,10958.1,11309,15103,17669.5,18209.1,17046.2,15132.3,12749.2,13105.2,14533.8,18526.6,18758.2,17126.1,15722.9,14347.2,12474.7,11816.4,11808.7,13533.6,14815.8,14979.9,15577
59451,54409.5,44754.2,33863.7,26445.9,22728.8,23215.4,61874,86110.3,88112.2,74436.7,57936.4,44458.8,35788.7,29209.6,24776.6,47731.1,56126.3,69971.6,72202.9,64068.7,58264.9,56120.5,51298.6,41000,38163.4,37835.4,34915.1,31346.8,27508.3,52181.9,65163.6,55065.8,45600.1,41753.6,44752.5,36433.1,27163.5,19818,15986,13231.1,11617.4,11654.5,11337.2,10575.8,10535,14933,17287,17317,15978,14100.4,12177.1,11315.3,12004.2,17871.5,19379.8,18850.9,18125.9,17441.1,15959.4,13950.3,12453.4,14827.6,16134.6,17677.1,19020.3
39118.2,41797.4,36576.7,29852.3,23941.8,19555.1,16820.2,57640.5,81627.6,80162,66537.2,51455,38757.7,29265.4,23448.2,22124.3,42805.8,50109.2,57376.1,56708.5,50539.1,41897.1,38617.2,36602.7,31117.5,26939,26379.6,25528.1,22639.7,20381.9,40003.8,49681.4,38989.4,30633.5,31165.7,40007.6,33613.2,25257.7,18284.5,14809.6,15715.6,15663.4,14335.7,12363.9,11012.2,11208.4,17476.1,20885.2,21100.3,19276.8,17002.9,14708.5,12936.9,15889.5,23577.3,25757.4,24986.2,23334.9,21285.7,19581.1,18265.1,18232.7,20583.5,21775.7,22834.5,23501
42431.7,40957.5,36014.6,29695.3,25790,22553.9,20666.7,57921.8,80786.4,79378.5,66077.5,50617.8,37574,28906.4,25211,23963.3,46361.1,55337,61690.4,60813.5,58684.8,52833.2,45841.8,42370.1,34266.4,27541.2,25004.3,24628.4,22260,21770.1,38791.5,48674.4,41271.1,35421.4,33518.7,38230,30182.4,23548.1,17105.9,13815.9,13372.8,12271.8,11502,10136.3,9992.01,10111.6,13283.5,15555.9,15821.6,14760.7,13079.9,11744.7,11255.7,12271.9,13424.6,15039.6,15334.9,14968.8,14198.9,13493.7,12134.6,11609.4,12396.9,14873.9,16328.7,17431.1
48843.7,46944.4,40372,31819.3,25248,21827.9,19624,47817,64139.6,63366.3,54233.2,43496.9,33297.1,25600,19725.7,17560.8,42446.9,52114.1,57199.2,52247.2,44713.9,37606.3,37688.9,37797.2,30123.5,25335,21859.3,19419,17336.2,20547,36066.1,47024,37737.2,29659.2,33672.6,36957.6,27577.1,19842,14284.6,12379.7,12768.4,13269.9,12812.7,11648.7,10200.8,11200.1,12938,14388,14049.5,12702.9,11050.6,10026.9,10699.2,14187.2,15887.6,16358.5,15793.3,15592.7,14507.7,13815.2,12354.1,12012.7,13021.8,15645.8,16958.3,17861.1
34697,38469.4,34786.4,28956.5,23108.3,19816.6,20727.5,51139.4,72144.4,72391.4,59758.9,44892.4,33815.5,25796.4,19760.5,18163.5,47612.8,61596.5,62197.8,53784.7,47675.2,40241.7,37499.9,35411.7,28101.2,25451.9,22815.8,21384.1,21616.6,24236,26440,44461.7,38249,32388,34304.6,35139.7,27593.8,21109.1,16110.9,14188,14180.7,14461.6,14292.2,13368.9,12262.1,13143,14552.8,16932.9,17253,16270,14676.8,13062.8,12270.8,15590.1,17218.8,17494.8,17223.9,16596.2,15979.5,15943.6,15119.6,13994.8,14802.7,17125.8,18208.5,18997.6
46812.4,42662.8,34519.6,27158.9,22060,19106.2,16577.1,62857.9,89583.1,88962.2,74484.4,56212.6,42163.7,32255.5,25864.1,22760.1,51748.8,65510,68225.3,62333.7,51991.8,42874,43257.8,42564.1,34703.7,29684.9,30116.3,28881.1,29596.6,30411.2,30471.5,47272.7,40420.4,38423.2,37225.8,41794.1,32556.9,25358.4,20245.2,17587.4,16590,14978.4,13420.8,11759.8,10464,12727.9,14995.3,16534.6,15907.4,14147.8,11862.3,9843.77,8611.25,13742.7,17153.1,17059.3,16748.6,15540.7,14840.3,14039.9,12831.9,11806.7,14579.1,16539.5,18138.8,19312
53014.3,49570.3,41201.8,32685.6,27761.4,24286,21432.5,56954.1,78052.2,75849.6,63469.5,48305.3,36681.4,28506.7,23427.8,21921.9,46662,58442.1,61720.2,60419.4,54062.7,45400.1,43196.2,39367.8,31857,29117.6,27229.6,24839.7,24097.7,25170.2,26372.4,48494,46345.6,42724.9,42745.4,41589,33089.6,24850.5,17700.2,15501.5,14475.3,13441.1,12100.9,11441,10669.4,13424.2,17293.2,19326.8,18944.7,17115.3,14713.2,13222,12519.6,15904.3,17664.5,18440.5,18935.2,18795.9,17995.6,16331.6,14524.3,13793.3,15806.6,18126.8,20583.6,22285.7
63125.6,56799.3,47332.9,37270.1,30590.1,27542.4,24583.2,61169.2,79394.8,74907.6,61362.7,46854.5,35768.6,27769.3,23962.6,22635.2,49790.7,61038.9,69095.4,67602.2,58699.1,48419,48168.5,45536.2,36197.3,32908.9,29364.5,27008.2,25652.9,26420.1,27157.7,57838.3,58077.1,53341.4,49524.2,47348.7,35822.6,26734.8,19591.4,16812.2,16416.2,15000.5,13736.4,12496.2,11367.8,12979.7,17547.4,19875.3,19535.2,17763.3,15373.5,13699.2,12430.7,17904.5,21072.5,20452.1,19666.9,19549.6,18387.3,16903.8,15970.4,16620.8,19833.7,21495.8,21654.2,21802.5
55992.5,53363,46460.2,36828.7,30698.1,25972,21711.5,62163.1,83521.3,80872.2,67630.2,50802.6,37203.2,28353.3,23145.8,20045,56020,69806.4,69954.5,59941.4,52556.6,44394.8,46660.3,45421.5,37546.3,32424.9,28821.5,26788,28634.1,34191.9,37778.2,56598.3,53052.3,45448.4,43757.7,43757.9,33971.7,26027.2,19013.6,17241.3,16626.7,15172.9,13528.9,11764.5,10775.1,11646.9,14937.7,16971.6,19588.4,19500.4,17064.2,14823.3,13936.9,17984.8,21783.6,21563.6,21284.1,21077.8,19530.1,17439.1,15650.5,15065,16989.9,20322.2,20789.5,20823.8
51538.1,48084.3,41986.7,33974.4,29231,24385.7,19939,62700.1,84471.5,83910,70462.9,55254.8,41877.6,30980.2,24106.6,20463.1,52594.2,65959.4,71819.7,69867.4,61439.8,51530.2,44240.3,44383.9,36393.7,30930.4,27855.7,24184.5,26282.3,28120.8,30114.4,50438.3,46042.8,39376.8,38762.6,39287.2,32288.9,25516.4,19643.7,16785.4,15124.3,13773.6,12357.9,11095.7,9971.68,10075.5,14714.1,18956.2,19907.2,18474.3,15757.8,13142.4,13983.2,17511.9,19448.8,19922.8,19465.8,18991.1,17576.3,16114.2,14924.9,13717.4,18516.6,23029.9,24238.7,24434.8
47792,46663,40691.8,32748,26365.7,20959.2,17925.1,44254.1,60048,60312.8,53161.4,41247.7,31183.1,23737.5,19013.2,16167,47108.2,63017.5,65216.4,58375.4,47703.6,37930.5,31170,34062.7,28180.5,25745.2,27724.5,26554.7,24551.7,23185.3,24671.9,43501.5,40155.3,34033.1,35141.8,37580.7,28637.4,21451.8,16629.6,14389.2,14413.1,13950.8,13019.3,11689.2,10465.4,11801.4,13616.9,16557.6,17621.4,16768.8,14843.6,12959.2,12947.6,17377.7,20239.1,19656.9,18701,17372.7,16559.1,15350.3,13926.5,12781.1,14823.5,16628,17605.3,18425.6
47938,47503.1,45870.1,38453.5,31834.3,25641.6,21246.3,64306,87140.1,84197.7,69975.1,52479.9,38829.8,28804.9,22418.2,19690.7,49814.7,62147.1,65773.5,61317.6,56276.5,61749,60749.4,54373.2,41159.6,33222.9,30097.2,29399.7,29227.5,28456.1,29557.3,49401.3,42758.5,35686.4,33197.7,41787.5,36536.2,28202.1,21611.4,18509.2,17416,15716.7,13621.2,12494.8,12240.4,14629.1,16311.8,17509.9,16959,15654.7,13807.1,12094.7,12609.3,17833.6,20007.3,19310.4,18747.4,17301.3,16071.8,15349.5,14144.4,13122.8,14508.2,21299.7,28299.2,31718.3
39554.7,44544.7,42159.9,35771.1,30144.1,25669.1,23810,50640.8,66691.2,65612.4,54307.1,40576.7,30616.7,24377.9,20127.5,17871.4,46132,58702.4,58106.6,48449.5,42452.9,42866.8,41793.9,38638.1,28691.1,26028.7,24239.2,21675.4,20673,22396.7,25671,43067.5,37682.7,32964.1,35507.9,36621,28184.5,20480,14804.8,13045.7,12651.9,12119.3,10954.4,9806.44,8892.48,10166.2,11555.4,13544.1,14007.5,13204.8,11805.5,10653.7,10193.9,14184.1,16102.8,15377.7,14296.4,14328.1,13960.1,12957.5,12230.9,11761.7,12308.6,13386.1,13999,14696.3
48826.1,48128.9,41760.1,33881.7,27060.8,23829,21557.5,56858.8,76563.5,74446.9,60828.3,45817.3,35254.1,27476.5,22590.6,21120.1,50477.4,63133.8,66331.7,58668.9,48303.2,42360.4,41615.1,38516.2,31844.4,29176.6,29793.8,30270.9,29202,27028.8,29001.3,52053.7,49693.3,43320.5,42911.3,42507,32775.8,24781,18541.6,16053.7,14472.6,12855.2,11443,10570.7,10246.3,12773.7,15634.7,16913,16462.7,15902.5,14292.3,12723.5,11660.7,15247.1,18531,18466,17878.1,16540.2,14602.5,13460.5,12928,13310.4,15020.9,22377.7,26882.5,28833.2
45113.2,46454.1,41888.9,37475.3,32428.4,27865.9,26874.2,57752.2,73630.4,69771.4,55932.5,40043.1,27547.5,20581.1,16051.3,13531.4,45195.4,57161.9,59390.5,52343.8,46768.4,39839.3,39160.6,38167.2,31717.4,28045.2,29242,26908.9,24108,23933,27228.6,45383.9,41695,33637.2,35774.7,38259.2,29868.7,21903.1,16378.7,14107.5,13534.2,12526.1,10946.1,9336.9,8570.43,10237.4,13075.8,14028.4,13018,11584.1,9709.23,7994.05,7962.79,9710.81,12978.5,14856.9,14822.1,13782.8,12817,12002.4,11901.9,12179.1,14857.6,16380.7,17311.5,18017.7
54231.4,50121.7,42221.5,33298.4,26982.3,22922.7,20733.6,53859.8,73874,71867.9,58213.9,43561.8,33536.4,25263.4,19265,16658.8,44979.6,56419,53878.5,46541,44183.5,39188.8,39629.1,39172.4,32809.4,27380.1,24662.8,21448.1,21486.8,20949.3,34638.3,47470.9,37908.8,30081.1,31093.3,38319.2,31070.1,24418.4,18540.1,15761.3,14324,13322.5,12259.7,10835,9637.99,10157.7,11682.6,13548.7,13408.3,11958.2,10975.3,9715.66,9327.31,12844,16516.1,16534.6,15482.6,14327.1,13536.9,12310.1,10769.9,10159,12208.2,14736.4,17797.7,19914.1
49785.5,47605.8,43600.5,35538.5,29339.5,25037.7,21523.1,48912.1,63143.5,62219.2,54242.3,41162.2,30681.4,23130.4,18026.1,18208.8,42391,53504.2,56484.5,52698.3,44335.2,37110.2,36186.9,38162.4,32478.2,28653.7,27405.1,24422.6,21612,20671.4,33818.9,46428.2,37206.4,31035.8,32532,36910.3,29923,22687.6,16837.4,15307.7,14456.8,13223.7,11696.3,10060,9495.7,11704.9,14553,16574.2,16960.9,16230.1,14602.2,12787.9,12459.1,17206.1,20307.1,20429.3,19634.7,18742.1,17595.4,15929.6,14804.9,14554.4,15415.8,16162.9,17078.2,18242.7
56972.2,53361.2,45622.7,36403.8,29059.7,24513.5,22785.4,56971,75948.8,75506.8,63277,48341.1,36974,27855.8,22860.7,22422.8,47821.2,57607.4,55974.2,54574.8,46541.9,41844.1,36401.8,41324.2,37809.8,34765.3,32406.9,30061.3,28582,29444.3,36201.9,50924.2,44971.2,37009.8,33100.8,36984.5,29174,22774.9,17728.8,15824.7,15095.3,13557.1,12163.9,11199.6,10397.6,11207.3,13246.1,15737.2,16156.4,15234.4,13611.6,12021.6,11692.7,14089.5,17775.4,18501,18059.5,16716.6,15130.5,13872.1,12664,12207.6,14209.8,16472.3,18432.1,19986.3
53373.2,51251.2,45513.9,36605.6,29872.2,24285.3,23218.7,56216.8,77010.3,76567.7,64199.5,49006.6,37030.3,28128.2,21971.9,19037,51620.1,65482.5,65012.7,59891.8,55256.7,49816.3,41642.7,39220.9,31824.3,28869.9,29439.5,27464,25329.2,26065.7,32302.2,48310.9,44679.1,37892.5,38539.9,43423.9,35257.2,26887,20382.3,17499.8,15530.5,14195.5,12440.3,11062.4,9731.56,12058.4,16477.2,18475.1,18119.6,16688.9,14419.5,12243.5,13295.8,18830.4,21722,21296.7,19751.6,18725.7,17378.6,15820.8,14950.1,14734.7,17057.7,20289.6,22213.2,23363.4
73257.1,67586.4,58568.2,46078.3,36791.1,30237.8,25719.7,52511.5,73312.2,74686,64822.4,48939.7,36883.4,28726.4,22878.7,20840.8,51579,65848.9,65537.5,64011.5,54610.3,46389.1,41090.1,43965.2,36486.6,30105.9,30260.3,28265.3,28212.2,27442,29991.6,49599.9,47316.4,41220.6,36561.5,38873.6,30358.1,24900,19521.3,17179.2,15214.8,14216.3,13468.4,12324.4,10821.1,12796,16670.4,19349.4,19789.3,18376.2,16676.7,14902.8,15483.4,19696.8,22018.2,22247.9,20805.8,19736.1,18845.7,17713,16377.4,16171.2,16840.1,19409.2,22040.6,23816.9
54494.7,50579.8,41319.1,31054.5,28480.4,26081.7,24947.8,57114.9,75189.7,72352.2,60880.6,48018.7,39218.3,31907.6,27483.9,25780,48489.3,58872.4,63200.1,59168.8,54449.7,47499.9,44612.2,44536.3,37289.8,32831.9,30378.5,27968.9,25052.8,25615.9,29045.2,46979.1,42371.2,37664.4,35500.1,37428.9,29956,21843,15801.4,13967.8,13178.2,11302.6,10225.6,9179.42,8362.37,10662.4,13798.3,15397,16409.3,15893.6,13986.2,12296.3,12758.5,14823.1,16647.6,16983.6,16812.6,16818.7,15668.6,14066.3,12551.5,13184.7,14705.1,16057.8,16785.7,17794.1
62962.1,57020.8,47181.5,37228.2,35263.1,32872.7,32320.5,58135.9,80930.5,84351.9,73069.6,58108.2,46657,38356.7,32315.4,32606,52069.6,60755.9,63645.4,64759,60282.9,52316.3,45666.2,43843.7,37524.2,35109.7,32424.3,29396.7,25746.8,28933.3,36054.4,52388,49542.8,42467.9,44530.6,46197.5,37283.9,28654,22231,20177,19594.1,17816.8,15499.7,13530.7,12080.7,12083.8,15485.2,18874.7,19585.3,18073.6,15946.3,14279.2,14785,18668,21777.1,21687.5,20717.4,20825.7,19945.4,19211.9,17579.2,17022.1,19160.9,21440.8,24754.5,27274
50518.3,48055,39632.2,31168.9,25740.9,21568.5,19561.2,51903.9,73955.6,73611,62618.1,46005.5,34352.6,25840.3,22180.3,21175.1,44818.7,58837.7,61461.8,58198.2,52950.1,46206.6,43330,41462.7,36817,32041.1,28304,26220.9,25003.4,24771.7,27684.7,43624.4,38331.9,37118,37748.4,37175.8,29051.1,23515.3,17611.7,15305.9,13953.2,12303,10481.3,9036.24,7984.84,9969.53,14154.1,16434.5,16395.6,15409,13419.8,11304.5,10374.2,13418.1,16095.4,16692.7,16470.3,16438.1,15472.6,13878.2,12427.4,12204.8,12725.2,14267.5,15056.3,16112.8
60835.7,60207.9,56146.1,46907.8,39018.8,32663,28551.5,65552,86051.4,82368.9,68694.4,51997.9,38839.7,28499.6,23836.2,21667,62409.7,80887.3,79837.3,69598.7,61042.6,53641.9,52554.2,50178.1,40755.5,36937.6,35436.1,31956.3,29727.2,31252.7,34926.8,56453.7,52304.3,46089,41807.6,43744.6,36649.9,29071.5,21823.5,18398.7,17279.2,16026,14581.2,13695.8,12771.9,15369.1,19115.8,22145.1,22384,21513.2,19260.1,16582.4,15382.1,21070.1,28690.9,30230.8,28737.4,26569.3,24567.5,21619,20211.2,20353.2,20339.7,22370.1,23222.6,23765.5
43975.1,45302.6,39993.2,33555.9,28973.9,26073.3,23451.8,55567.5,73873.8,73541.5,60865.8,46394.7,34282.6,27034.5,22644.4,22457.4,42640.8,50172.1,51066.4,53789.7,48623.9,42624.3,40547.9,38285.3,30419,27831.5,27262.5,24574.8,21100.7,19717.2,32175.5,46357.2,38728.1,34936.6,32927.2,36784.6,30229.1,23625.4,18215.9,16461.7,15283.6,14253.6,12595.3,11127.4,10501,11436.1,14633.6,15979.4,15227.8,13465.3,11345.6,9440.7,8719.39,12926.1,16319.5,16332.7,15636.8,14418.2,13474.2,13435.4,12666.6,12006.8,12803,12813.4,13472.2,14581.9
57435,59351.6,52491.3,43040.2,37461.7,33539.5,30244.4,78088,103568,100023,83766.6,66522,52314.2,42461.8,35191.2,31583,59304,68950,77351.2,74657.7,64837.2,55013.1,50553.2,52863.4,46474.3,39559.4,37316.1,36143.3,36846.7,35496.9,42550.6,54402.7,48385.5,46664.3,44100.1,45819,38920.7,31729.5,24531.1,21236.7,20894.2,19366.5,17104.2,14916.4,12907.4,13558.5,18937.2,22673.4,22677.7,21081.6,18817.6,16413,15298.4,17079.8,21482,23638.9,23778.9,23059.7,21452.8,19323.1,17585.3,16581.4,18351.8,19824.1,19633.9,20073
47998.3,48156.9,44210.6,37474.7,31015.9,26200.4,23395,62536.6,83125.6,79674,65256.3,49044.2,36782.1,28368.4,23610.9,21553.7,49691,61213.9,66101.9,64029.7,55603,50388.1,45480.7,39979,33331.7,28897.6,27670.8,27420.9,28855.5,28076.5,30920.6,52342.8,50389.1,45621.7,41101.5,39991.8,33382.2,27220.9,21236.6,19153.3,18732.7,17214.3,14897.1,13059.4,11753.6,11985.6,16008.3,18579,19107.6,17657.1,15877.2,13687.1,13061.7,15703.7,19006.6,19515.4,20620.1,21011.6,20846.5,19683.5,17695.3,17579.6,18008.2,20734.2,21861.1,22529.9
