rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
3644.43,530.392,3455.63,2912.82,2563.42,43530.3,13968.3,7681.97,6383.83,1531.87,643.922,1876.2,2532.44,4079.73,49129.9,1171.54,972.622,6013.62,12512.6,5398.28,4146.45,9391.88,3563.84,1561.06,4651.69,3701.87,2341.13,4809.9,9109.16,31445.6,2144.24,1023.9,11735.1,15119.1,340.579,464.607,1051.91,1696.74,2211.9,1090.34,1279.19,1071.63,1117.95,2762.8,2419,4065.15,1241.07,965.828,478.288,275.742,2677.67,6941.51,1358.96,2959.3,1098.36,1005.93,2992.8,692.875,794.388,1926.43,2104.55,1651.78,1011.57
1699.4,3788.87,4021.56,1587.37,6545.54,55575.2,5245.05,17272.4,2265.37,2368.29,1591.87,3505.23,1891.92,3146.41,64304.8,3512.93,2215.49,12599.6,12958.9,2793.09,11932.2,4661.06,1442.22,7955.49,6216.66,1424.98,5475.74,10758.4,9774.92,33622,1426.85,5524.97,10174.2,11395.7,3485.3,830.694,1038.52,460.789,1903.85,2974.58,1120.28,969.104,1877.63,3194.83,5458.56,1859.07,1299.07,626.622,428.855,683.778,1755.01,10790.7,2388.21,880.308,1804.83,1046.46,1495.68,2282.56,1216.74,1357.37,3545.78,1797.46,4570.15
3015.43,1218.54,4313.09,1296.67,1736.57,74135,2269.23,4741.06,3546.61,3758.35,4480.5,2080.56,5604.26,2930.49,57838.1,11973.2,5078.58,6998.07,1125.92,8709.56,11223.5,12889,641.599,9717.52,4446.79,5088.07,4379.75,6513.28,4555.74,48669.8,2191.61,4561.63,5242.12,15117.2,2715.12,4206.23,2251.59,1715.86,725.678,2063.77,1219.96,466.001,1251.65,5242.94,5578.3,3170.4,1557.23,969.283,1041.18,567.268,550.6,12431,3239.68,2306.76,1536.51,1153.9,2958,1663.05,3230.91,1141.53,4107.13,3358.29,700.093
4993.44,5020.44,1535.74,1823.44,1994.04,67310.9,2445.1,3392.85,1442.52,7491.76,2767.21,1724.88,1710.1,4869.7,61492.5,6827.78,3881.5,2903.75,5780.51,4532.57,16648.8,5632.19,4001.39,4347.8,6641.19,5182.52,6974.01,5674.6,3350.6,44433.1,1560.73,1222.95,5574.79,15985.6,1890.13,1531.44,1035.98,1645.06,953.727,856.382,2221.02,3906.34,1337.24,7776.76,2956.44,1133.8,2016.22,1873.83,1165.14,779.456,1743.25,4868.82,7318.25,2683.73,1453,2744.39,3207.39,452.396,2093.23,3770.3,4726.43,772.202,4017.19
2262.78,2982.42,4491.92,4016.34,1037.62,64887.3,2804.01,898.712,3538.07,4624.39,437.658,1988.11,998.051,1085.54,62988.8,1999.14,1699.87,6632.5,10419.2,5931.6,10554,4824.84,3690.59,3983.3,6194.88,3427.82,2530.14,3128.6,5563.64,39067.9,4296.2,6544.87,8635.87,6578.59,3893.25,726.483,650.73,4266.15,1836.3,2411.63,1545.06,593.723,984.674,8101.9,1941.96,2960.86,1586.54,381.758,1683.07,628.99,4170.45,7509.02,3049.42,2576.37,1572.15,2727,3109.17,559.769,2016.74,934.524,12004.7,4872.14,4168.65
5818.48,1484.37,1436.31,2538.8,2086.53,56241.9,1591.59,8096.85,914.743,3839.74,2840.45,2288.1,1797.62,2368.82,50025.3,1420.38,1781.8,3296.25,12637.9,3086.1,10017.4,3495.88,3583.11,4972.83,3301.11,4482.39,3523.26,6232.85,2220.51,35412.8,4486.66,2124.71,13188.1,7272.11,4186.3,483.087,775.333,2616.68,1274.38,3828.77,635.637,1575.83,487.234,4345.77,1856.7,3748.56,644.967,917.185,656.774,1658.94,1255.24,7911.54,2434.16,1068.75,1219.85,3160.87,816.882,2781.78,1123.18,1532.46,5130.34,2180.13,3310.04
6268.37,1402.82,4290.74,2293.1,1600.25,57715.4,2880.57,846.868,3953.45,3615.21,3505.37,1472.82,3432.68,4428.22,41028,1208.26,9062.99,15351,2531.98,5480.22,7582.36,2645.32,6371.26,5453.98,2435.9,1918.23,3160.76,10392.4,1619.3,33008.9,3509.08,3122.86,5217.38,13187,6372.12,743.224,657.036,2232.49,672.588,1029.32,1558.67,2030.83,1001.99,1446.91,3659.76,1955.48,1507.99,1525.73,439.024,796.683,1079.4,6500.86,2421.89,2245.07,1037.96,805.661,2135.5,1825.39,1493.61,1434.94,2185.67,1318.2,3000.33
3347.23,2087.77,1439.3,3953.21,1740.69,65491.2,4844.04,13100.4,1014.19,2385.19,4686.23,2346.81,2014.8,2883.93,76525.7,1121.13,3474.57,1247.24,1986.97,11250.1,13991.5,3474.48,4177.55,7147.79,3330.36,1523.81,11451.4,1992.42,4498.62,53177.5,674.919,4572.08,5780.67,6239.43,2432.37,2247.5,3380.87,2953.29,1490.68,657.783,2776.42,1004.84,1042.38,835.107,8400.17,1609.02,2402.07,773.396,834.116,1250.68,4916.27,5805.78,4616,1895.12,1280.38,1724.31,4556.91,985.486,1231.53,2541.23,5468.2,1779.04,1494.67
2754.76,3239.67,2041.63,1210.65,2343.05,50532,8601.2,7731.97,1633.04,1927.52,4810.08,1383.89,1316.96,3453.38,55147.9,1819.33,8567.29,4738.56,8811.67,1851.42,11619.8,7038.35,4263.13,4242.15,854.292,4551.83,4629.01,4036.14,4288.86,49827.8,370.515,2003.33,12326.1,4204.52,2247.15,928.152,1076.62,2736.43,4832.26,928.17,2832.19,962.15,933.68,991.066,9311.74,1181.78,2676.79,388.854,753.581,1506.67,2186.73,6336.61,4606.48,886.845,4677.8,1883.04,2204.87,2728.7,620.687,2400.51,6076,1505.55,2012.82
4481.13,6635.08,1456.81,6333.3,1568.27,64321.5,3762.36,2339.77,2510.37,2607.47,1165.94,1215.1,3341.91,6737.42,53067.5,8675.26,3115.53,2650.6,5719.71,18383.7,11326.9,3128.05,5226.5,2779.29,2930,3906.25,5289.62,5325.88,4632.02,43482.9,3718.5,5623.47,1284.45,7371.24,8339.29,1695.76,1520.19,1350.28,2528.76,1483.58,1279.75,874.351,1168.02,1300.68,9139.05,3063.13,621.47,773.821,1717.5,1072.51,1825.91,8397.64,3977.81,836.953,1801.12,2394.15,1777.55,2752.01,167.818,3804.29,5729.81,2918.64,2252.82
1060.61,1923.94,3573.45,862.535,3474.31,53014.1,3975.44,7472.6,4116.49,3371.15,881.496,1038.6,1935.03,4227.38,47844,2666.31,3628.18,7053.85,7667.84,11596.2,719.007,7251.56,8548.39,4408.6,2786.92,1350.23,10364.9,1651.24,5340.87,35723,1610.7,8522.43,764.732,17488.5,836.422,2490.77,1054.12,1731.15,7713.24,785.698,1194.66,2025.27,1087.61,3004.16,5422.78,3587.76,1487.77,2322.75,1457.14,551.78,3500.27,9818.44,2249.23,1782.04,710.899,3677.26,714.034,1876.92,2178.87,5433.91,4211.46,2760.99,5638.95
1792.41,2253.14,2187.23,1671.81,1181.41,49060.8,10841.5,2926.11,2804.97,2598.77,1058.33,2099.68,1895.94,1664.55,44515.6,3432.48,5231.61,8883.65,7426.26,6668.75,677.365,6862.54,6131.17,4024.92,3640.63,1089.12,7563.1,1551.31,5831.26,38258.3,4962.33,1118.38,759.942,13085.7,1438.77,1851.34,1156.88,1266.1,1228.45,1778.31,1629.98,1230.87,2287.47,3276.24,5941.72,2613.12,653.804,1596.36,813.909,1159.07,1613.33,5779,5657.58,1082,1293.04,1883.72,1563.4,1318.26,1099.4,1940.62,3087.88,3995.69,3444.22
1494.3,2443.88,4210.49,2968.69,2931.83,54887.1,4771.28,6152.6,2371.22,979.052,1804.57,1747.38,1319.1,2203.66,46490.3,11959.5,6383.28,7447.12,2845.26,15351.5,4626.37,1728.05,4688.36,2217.64,6150.93,5200.3,3719.01,5357.08,3056.82,42873.3,3995.93,4601.55,881.359,14342.3,1518.83,1428.17,1168.28,1752.47,987.235,1491.57,1270.72,288.717,1247,3063.22,4755.84,1657.53,1371.49,427.292,277.311,810.09,1855.49,7075.48,2371.96,1465.68,1511.79,814.607,1195.7,780.792,1574.16,868.164,6609.76,1541.61,5047.59
2292.03,2350.63,1681.21,2242.65,2266.11,56433.8,3624.7,3141.54,5991.33,492.416,2711.69,426.33,4422.76,2961.34,54192.9,2249.84,2142.19,4191.65,4315.72,2433.24,9208.54,6233.91,8221.01,981.741,3663.11,5442.78,2376.92,5011.79,26114.3,16752,2042.9,3199.78,856.772,18944.6,3073.22,2987.83,1305.72,1554.43,3130.08,969.182,1094.98,1173.36,1492.29,3934.58,5394.59,4833.12,979.982,930.426,923.021,2020.96,6049.63,8135.98,1757.57,1833.15,2879.1,1955.19,1399.71,1079.75,3514.42,2180.16,6575.97,3772.54,3093.54
2387.21,3318.12,7435.96,2221.16,2209,57712.5,6621.72,4176.42,2824.54,1344.17,1940.13,4291.73,2387.46,7710.46,54914.8,3139.26,6753.29,3496.29,1885.97,15001.8,1383.22,10999.9,9217.7,3116.5,9070.26,1965.01,2241.22,5197.17,34152.2,13006.1,2704.8,3839.1,2557.6,13777.4,6244.09,693.331,468.233,1974.87,2054.31,2818.57,437.909,1450.49,776.25,3474.43,6095.16,1591.77,878.383,1948.07,511.851,946.863,1247.39,7822.99,4033.37,2896.4,1857.97,1646.73,2589.14,2002.77,1029.58,1508.44,4772.86,4972.65,2510.25
971.068,5189.39,2545.04,6318.63,6198.98,76325.4,1399.57,1324.95,2668.11,4041.25,1325.24,1928.84,5475.57,4166.91,67624.7,4342.8,5939.49,2639.79,5766.71,24309.7,2079.39,8823.61,9378.78,2711.21,2452.75,9044.77,5587.03,3651.84,38207.3,18194.8,1177.5,2670.46,15646.1,5397.36,5141.62,2822.31,1544.92,1620.47,1689.61,2946.18,1224.75,2164.09,589.451,4537.65,8284.46,1535.8,3556.4,1157.91,517.237,658.443,3477.71,10107.3,2368.98,2769.78,2287.55,2516.44,3604.3,2282.49,1860.8,2545.83,5463.6,5585.71,3810.36
3810.57,2608.64,2506.19,2851.12,2502.39,61516.7,4850.83,5187.1,1674.25,3663.68,1111.73,1663.33,2140.01,3332.64,59231,3501.38,5023.21,7265.46,1508.99,9512.44,3772.12,8262.89,6123.33,4761.03,2216.91,4622.91,2922.64,8716.49,24357.8,13917.9,2266.7,1958.13,16153.9,10681.1,1218.09,1665.19,1887.3,929.945,5196.18,1770.8,490.534,1878.47,1895.3,4816.48,4448.18,1651.64,1912.04,1199.69,1201.11,2425.51,3766.12,3900.6,5489.34,3965.45,1195.54,2545.32,1825.06,1335.37,849.128,2891.56,5884.76,3146.91,1513.88
1417.01,2909.94,4847.15,4134.94,2115.98,78720.1,1762.53,9365.52,4343.02,2831.23,2700.82,2984.95,3976.97,3282.93,69112.7,3874.52,18538.7,2189.87,6052.78,10118.1,12328.8,6027.93,7937.27,2974.65,4857.19,4813.51,5842.2,3456.16,29930.7,19083.4,3387.71,1828.36,28232.8,6686.12,1794.2,2737.1,1236.99,1112.9,2720.36,1719.59,1956.04,477.45,608.014,8937.82,4186.62,3009.85,2290.61,1289.55,931.929,806.54,2259.37,9530.57,7577.64,958.992,1523.44,3164.63,2295.47,1473.03,2059.29,1256.29,10297.1,2011.31,2718.41
2741.74,1843.17,4480.84,1104.8,1600.59,79706.6,1861.7,7713.87,1391.67,4553.05,2263.41,1390,2605.24,624.424,60245.4,6825.64,6015.81,10085.8,6272.75,5959.04,6155.46,5527.83,5874.43,3471.23,7621.74,1737.41,3605.72,3208.32,38255.3,10473.6,2932.17,2619.43,5307.37,23472.7,1073.14,2329.22,1090.26,746.632,1261.14,2109.29,1187.43,1118.62,1141.84,5169.02,7534.03,3037.86,1502.62,975.186,909.558,927.576,5248.13,5653.86,2490.98,1765.09,1769.26,1835.71,3409.76,945.003,565.361,2199.61,6585.84,638.676,2069.48
3453.46,2574.68,1800.55,2062.92,4703.72,75747.8,5545.26,2585.82,7060.92,769.466,3581.17,2125.61,4280.23,5746.9,58542.4,5362.15,4394.22,7288.93,6771.73,10770,9202.79,14211.4,1549.91,3808.76,2129.39,5372.45,3893.6,2613.98,38429.7,11086.5,1657.51,8462.48,9973.95,10554,1230.7,2816.24,2290.17,1842.28,1212.28,1839.47,1228.84,1572.54,1037.58,5539.34,4715.23,2614.65,1467.67,966.713,441.256,1048.04,4243.2,8765.47,3497.83,1315.25,695.715,3161.95,1239.91,1677.3,2752.51,1384.62,4298.58,6157.6,1031.35
2734.73,7081.88,2607.8,3648.8,2603.38,58690.1,9290.61,1731.27,4136.55,2973.91,592.759,2412.25,3408.79,2342.1,52605.2,2613.3,7683.58,8543.23,2397.71,8500.77,3970.6,14790.8,2105.91,1972.08,6024.24,3126.32,5271.88,5776.96,33112.2,8689.04,2674.09,4432.09,13811.4,6391.83,2166.78,2727.62,2281.83,2082.39,944.42,905.549,1121.85,1485.1,675.207,3232.7,4016.21,2418.97,2516.59,848.34,527.052,803.834,1673.89,7877.43,3775.01,680.438,2888.08,1237.13,886.474,2118.26,1589.7,1741.7,2409.9,2279.44,3808.95
5535.77,4350.31,3168.66,1248.19,2851.42,61077,8374.38,1047.35,3435.66,2331.35,3246.69,2327.38,3724.78,4054.04,55479.2,1796.96,5404.46,3831.28,2400.81,13878.9,3931.82,13933.9,4037.48,4220.93,1533.39,4119.29,1735.7,5379.19,34903,11346.5,919.993,2931.24,9241.8,7651.93,6830.22,1566.19,2135.18,968.093,689.691,3832.67,1387.96,1363.44,1329.88,4612.99,4912.02,1204.81,1134.82,737.708,640.567,993.177,3432.25,7311.05,4389.31,2792.8,1311.95,1012.85,1770.39,844.634,1844.15,1244.68,4036.89,4326.79,3230.09
4443.53,1601.48,4923.25,862.124,3020.58,51771.9,7971.95,4929.24,1306.02,5627.98,1632.42,1541.25,1579.8,2286.46,51985.8,4237.36,7031.89,3053.99,8449.03,3047.92,7592.93,10348.1,895.573,4212.72,5840.13,3253.02,4818.78,4418.32,29446.7,6783.82,1944.96,4912.83,13729,8359.35,4089.96,1017.5,2032.02,1376.28,569.738,1929.24,3506.24,594.197,882.683,4627.32,3742.45,2201.52,1841.5,1272.42,895.76,1271.03,2257.95,6517.5,2127.61,1414,2401.36,791.478,1148.93,576.669,2930.97,1978.62,3144.97,7109.83,1677.08
3545.77,2195.69,2237.35,4159.02,1513.58,69066.4,6751.24,6704.64,3392.1,4396.67,1824.2,1167.87,4133.27,2788.17,55580.2,10584.8,5353.88,5630.32,11266,4117.91,5470.65,16960.4,4087.62,2270.86,3510.71,6153.53,2876.74,6666.78,36610.8,10254.6,6612.03,3933.38,15452.1,7993.48,1970.57,1639.31,607.11,3904.29,1664.56,2517.6,922.852,2131.04,1728.79,4166.99,6528.85,3569.33,506.898,1182.38,453.415,942.69,2163.47,6917.74,3619.02,4271.62,1800.33,1781.45,2166.17,2199.42,1206.24,1282.48,7112.95,1536.29,2074.74
2751.74,2458.48,3327.28,757.604,2443.16,41809.2,5434.66,6767.78,3214.23,1314.47,2928.17,1773.3,1981.73,2822.31,44579.2,2091.35,5052.71,7508.7,3984.19,6130.87,2536.96,10286.4,2026.92,1291.47,5531,2435.71,4119.3,1074.84,25359.3,13965,4345.18,4191.42,1876.94,14452.4,2753.79,1549.48,591.749,2052.7,1682.07,2032.21,2356.65,748.325,674.239,4491.44,3014.27,3107.75,604.035,681.356,239.357,699.39,3483.44,5441.92,2847.76,1449.24,1442.45,2572.5,1004.1,1212.7,1821.76,1087.75,3418.26,2402.89,4675.11
906.615,1567.87,1517.97,790.831,1585.51,57132.7,2110.67,3811.86,1351.82,633.583,1225.17,1337,2244.68,1260.9,42183.2,12748.2,1537.95,4237.47,1157.94,10221.8,5947.57,7793.5,2367.47,2381.95,3549.38,3075.52,4273.73,1377.33,24434.2,11163.9,8614.19,1905.32,7679.43,7549.61,5283.84,2413.87,1322.96,2026.36,1610.92,1759.05,834.987,1095.12,970.967,3678.63,1894.84,2988.62,1188.22,488.77,493.306,637.651,4739.76,2881.81,2704.08,1762.35,839.188,637.051,1387.29,1409.31,1869.69,1442.57,3778.73,1498.36,575.978
2650.08,2672.28,1582.17,2914.68,712.554,50474.7,6032.07,1235.38,1022.97,867.125,1463.79,1908.52,3032.25,2929.84,39249.7,629.721,6663.18,1038.23,6360.14,5094.05,6185.59,4515.29,6163.57,4268.9,2357.42,704.707,2142.77,6608.48,17973.9,13498.2,4199.11,2478.94,2569.59,14621,3955.58,880.963,1503.1,1188.22,1892.12,1664.65,621.206,975.78,1055.62,3419.19,1960.31,582.067,2268.02,704.097,711.176,159.352,3559.99,2422.26,3386.12,1875.75,999.816,802.128,851.482,1005.39,1065.35,665.159,4788.2,1354.51,1207.7
5702.62,1495.07,1437.86,972.528,2646.23,54145.2,829.657,6395.33,4429.47,1621.86,343.934,2433.68,2427.66,1053.7,54570,982.022,1974.91,1533.48,9056.41,7895.34,4443.51,5036.19,4141.29,4756.39,8034.76,1442.11,4309.93,2052.69,25291.9,16942.4,778.952,5319.68,8446.09,9976.9,2119.3,419.345,1610.36,1851.26,2571.35,1440.87,872.472,2032.73,347.587,2387.56,5483.29,1465.22,673.944,1818.4,596.41,518.628,3354.63,1639.69,3995.1,1197.33,2160.78,1230.54,767.374,1280.19,954.518,2024.12,4197.88,941.789,2322.84
3326.09,3126.49,1898.31,1988.45,5780.83,51811.1,1791.35,9258.71,6165.06,772.07,616.198,1506.07,1180.6,2003.07,44957.4,7958.55,10799.2,1373.31,3678.28,3484.13,6423.4,9276.67,783.24,6923.69,2513.5,2003.58,9697.12,1782.86,18908.8,11964.3,6022.6,2106.54,13488.5,9475.94,1685.96,1368.84,693.208,770.713,3634,1040.39,1576.43,654.056,1331.26,4614.7,2249.89,1920.47,1443.86,1196.28,553.089,480.981,4696.64,2923.9,6079.2,1221.18,450.828,1908.58,1307.98,1242.2,1968.48,694.508,2773.07,2680.75,2027.54
9542.73,771.804,4435.42,5184.06,1380.46,52075.7,12143.8,2587.74,822.312,2136.23,4551.6,1729.79,3117.17,3201.98,62558.7,4063.73,4335.06,4630.08,2722.1,14096.6,3638.5,5321.98,13081.1,3200.45,3451.77,1474.11,5310.95,972.611,33430.6,20054.2,3862.9,4672.38,3849.5,13199.2,1649.7,1024.27,1587.11,2058.37,3485.53,1561.72,1817.43,1112.29,611.228,10062.6,3096.34,3620.07,1829.38,860.768,1351.53,718.906,2038.49,7667.45,10963.2,943.635,1203.17,2029.17,5588.15,1229.97,2497.05,1525.28,7014.4,2454.15,2366.92
5493.81,833.11,3762.32,2905.7,3935.77,55181.4,7617.25,17173.8,416.447,3933.05,3064.58,1505.44,1897.06,7004.98,64014.7,1287.68,6156.96,5757.66,4821.34,9378.58,7399.22,10800.6,3005.19,1767.01,10280.9,4164.51,5837.49,641.179,32359,12547.7,8451.93,8922.7,7070.42,8796.36,6039.01,1550.56,2256.55,1023.01,4625.58,1567.07,1354.84,1236.62,866.69,6011.95,2414.63,6759.15,2318.3,1203.57,1025.69,919.676,1833.24,4769.68,8637.29,1353.62,1329.49,2364.34,2031.59,1362.5,1003.87,3284.38,4560.04,6644.71,1356.17
2536.96,2982.47,2492.43,2016.16,3166.26,40350.7,20082.6,5228.58,3852.93,1374.7,3217.74,1327.52,3101.58,6258.47,43826.8,2464.58,7187.49,6903.81,7406.75,6644.48,13030.7,2576.8,2397.12,4993.76,1425.1,3743.24,4228.73,1040.81,31653.2,12544.9,3376.48,2235.34,9742.61,12084.4,4055.6,988.648,3828.22,1803.05,3515.49,1247.53,1151.92,1194.84,2138.87,2607.31,3329.39,7465.28,1105.8,484.934,540.737,1418.23,2886.11,9146.99,2736.19,1198.14,2082.19,4847.36,1653.65,1214.42,2464.54,2757.23,2228.02,2588.34,2127.9
3648.82,1415.49,1052.42,4287.24,1164.95,61918.1,2223.01,4774.42,1346.71,1079.17,1378.26,1259.64,1628.97,1703.07,68287.4,1977.34,3625.45,1530.88,3215.12,8625.99,5615.18,11142.3,3991.59,4231.73,1673.69,2763.15,2522.32,1595.74,35602.4,11152.9,2764.6,5226.7,14534,11672.8,2344.11,783.473,1016.26,1186.81,1713.26,2430.03,654.479,1660.91,1096,3454.57,4767.89,2563.88,335.153,610.847,696.05,532.525,2845.06,10063,1319.8,1985.11,652.451,2223.5,741.82,2274.54,426.989,2680.96,3054.56,1374.31,1974.52
2037.45,1697.66,6225.48,3869.38,2343.28,78467.5,7181.61,4647.48,2594.64,1023.1,715.339,3355.19,3800.49,3336.53,73955.8,5002.29,7700.96,8654.77,1641.11,21123.1,10878.6,6035.82,3188.52,12451.4,1560.23,2039.72,4153.94,3054.92,37759.7,13796.3,7230.34,6161.98,7019.91,18286.9,6320.77,1213.93,428.323,5041.04,3422.03,3222.19,1210.74,2360.81,2412.48,5417.21,6916.26,2168.7,3542.75,1101.06,972.104,558.775,2381.32,14545.1,2766.33,3874.54,6700.56,983.904,1307.35,3170.08,1376.16,2105.05,7147.42,5914.59,1497.22
2874.17,3573.31,2401.42,1464.9,5647.05,76574.7,9299.54,5630.61,1452.85,3216.81,3736.51,1893.26,3301.06,4584.78,57471.2,3491.98,17411.1,3280.55,7439.01,6887.44,6671.64,7512.75,9689.07,4803.22,11109.7,1843.43,1013.07,2408.42,40163.2,17026.7,5185.77,4603.61,6971.67,10557.4,3415.08,203.083,1520.07,2647.12,3226.62,2587.11,1342.19,963.66,1557.99,3277.25,10351.6,2198.9,2022.3,1106.14,407.386,1925.33,6579.93,8661.38,849,3474.89,1666.44,796.92,2731.36,1699.58,845.739,2139.74,6953.32,5142.58,1474.71
6968.25,3213.76,2985.27,999.64,1824.21,74548.5,3519.56,3589.38,2847.38,2662.29,3784.58,3681.17,1808.39,3243.64,55688.7,4731.32,13754.3,3818.29,5312.55,4452.91,18301.9,8288.84,4590.86,2633.95,5858.64,7494.93,913.725,2984.36,29546.9,20081.7,2387.42,4586.68,17871.9,5245.69,2226.1,2836.51,1362.81,2607.87,5858.61,1890.13,447.058,2394.62,947.958,6649.88,10059.9,2068.43,933.222,685.198,2216.51,2770.5,2841.44,8264.73,1504.41,7643.3,1403.12,4490.31,1568.94,3470.54,1087.11,2499.62,3303.12,7389.37,1583.7
4692.03,2617.62,1191.65,5553.86,5065.09,67849,1490.55,5825.41,2429.94,4485.31,3637.94,3918.8,485.46,3936.04,60683.6,14152.4,9854.45,4576.02,6597.45,4818.26,15408.7,11143.9,3825.29,5189.66,2538.05,5302.84,1694.76,1572.05,31253.4,22764.3,5698.4,1757.14,12838.6,11541.3,5266,599.275,995.036,1476.85,3020.25,3568.85,1483.79,621.356,794.988,3229.36,7905.39,1775.2,2534.49,654.39,784.887,1379.65,3560.15,7697.23,862.778,3634.73,3596.31,1336.22,3482.67,1677.03,1506.07,814.267,5012.96,9422.81,1241.54
3684.38,6557.83,2836.27,1668.76,2522.37,41706.2,5717.42,11191,4896.18,474.867,1549.83,2399.01,1311.04,3867.88,40889.6,1384.22,4619.81,7828.7,6662.23,6819.93,1628.74,10501.9,2294.75,2667.72,3413.36,3629.18,970.862,1675.99,30695.7,16265.7,1190.93,1490.93,9355.25,13115,873.185,1066.96,1673.87,1686.74,2493.99,1191.7,1584.38,449.445,1163.07,3061.96,5766.39,978.216,1623.22,1520.78,721.106,866.098,1462.8,8563.84,979.12,1715.17,386.988,1605.74,1978.46,1480.63,1043.38,1522.18,4427.86,1409.26,1606.28
3170.7,1304.41,3483.95,2095.69,2105.9,63166,5912.88,1616.06,6191.98,2214.5,559.039,2655.82,4856.6,1157.55,44602.9,823.039,3295.41,10928.2,4357.61,11468.4,6969.22,8209.96,3378.03,3566.24,5804.39,1539.28,2438.61,1960.4,30158.2,19469.5,5274.35,1248.89,7433.34,14829.8,623.103,922.891,991.201,1002.29,3967.72,736.406,2148.69,1258.37,676.178,3520.24,4120.05,4659.4,1077.7,1496.93,1269.88,916.335,2500.51,3377.99,6885.38,1025.15,728.56,3495.7,909.457,1570.98,1826.54,1347.35,3942.87,2892.69,2563.67
2810.67,2474.56,4197,1037.58,6582.86,63753.7,3169.64,2604.75,3546.27,3292,3435.94,1152.5,3066.95,2472.06,46498.1,2793.87,12957.7,3137.46,7120.09,4003.98,9973.36,6919.83,6854.23,4254.05,4557.06,3186.59,3488.85,4543.7,27011.1,18230.2,1525.78,4900.78,10247.9,11290.4,2426.8,950.357,2150.04,938.27,4489.24,1603.77,482.677,767.16,780.915,3425.66,8338.24,3511.72,882.01,896.789,444.872,1806.04,3879.56,5507.11,7483.53,972.186,455.249,2681.53,2364.18,2128.91,2533.56,3786.26,6009.79,4908.28,1295.82
2679.45,4881.48,823.385,832.945,1128.95,56639.4,3146.2,1996.01,3403.41,641.01,1118.07,1199.15,1616.77,3653.88,36414.8,4129.57,16690.6,3845.04,4829.52,6858.98,1483.15,7225.5,2600.2,4617.44,6357.29,1885.71,2232.14,2042.76,18449.5,20028.4,1862.56,2179.77,12242.6,6239.33,905.144,1815.56,989.011,1401.32,3659.81,1040.23,724.042,1003.18,587.516,3455.78,4482.4,2326.21,1836.47,502.592,448.842,886.64,2083.1,4516.96,3081.07,2133.98,1965.33,960.657,1181.8,1919.33,1672,1545.07,2547.9,7000.62,2902.5
3244.11,2035.94,1697.19,2663.72,2236.83,52864,4366.99,11683.7,5060.84,1483.65,947.43,2207.52,1890.81,1643.76,36406.8,8560.16,10727,4443.51,2379.17,12228.4,4239.6,9895.08,1356.12,12061.6,1879.08,2032.48,1977.69,4758.09,17595.7,26039,3561.96,3779.22,4548.36,19858.4,1578.93,1872.48,1517.1,1703.64,1808.68,725.257,1208.95,1204.23,412.742,4515.5,3973.6,884.439,539.207,909.138,732.754,839.17,3091,4962.85,3313.29,719.88,2718.21,1438.04,429.033,454.717,566.424,3617.02,2300.38,2780.83,4764.35
1034.45,5922.58,2287.46,3567.37,6864.51,50813.5,14093.3,1542.32,3448.89,1685.8,984.306,1687.49,1310.73,3315.73,57877.3,1280.9,10329.6,1634.56,3218.39,12458.7,2069.82,10372.6,1679.47,8422.21,6212.44,4461.56,1241.04,4392.85,18932.4,24698.1,2592.76,3512.3,12659.2,8318.34,1877.97,710.926,2933.08,1483.09,3413.61,2757.62,558.03,385.274,2300.7,6109.96,5825.36,2727.86,524.121,934.233,713.382,2342.3,3530.85,4580.36,4244.17,2138.64,2015.26,4540.16,1023.43,874.863,560.588,4226.34,3886.01,3846.23,8865.97
6626.96,1404.7,1649.06,1731.29,4263.12,72823,3455.29,6581.43,1245.24,2549.17,2540.64,4752.83,579.576,4802.3,58924.6,2717.65,7789.15,6175.34,3737.24,13554.6,4420.01,6169.13,2003.05,9068.92,2434.62,5535.51,3697.96,11906.9,8344.37,29410.7,3490.57,3181.85,13086.3,12478.9,3481.34,736.985,1062.67,2531.98,1161.64,1356.32,1946.14,1390.91,1528.57,4848.19,4109.03,3003.89,773.675,1368.19,656.118,774.369,1517.11,10967.8,4389.56,996.316,420.046,4143.4,2017.79,2113.49,337.364,1602.43,5976.64,2452.89,2433.41
